"","Hs_A375","Hs_FemxI","Hs_FemxV","Hs_LOX","Hs_MeWo","Hs_Skmel28","Hs_WM115","Hs_WM1341","Hs_WM1366","Hs_WM1382","Hs_WM239","Hs_WM266","Hs_WM35","Hs_WM45.1","Hs_WM793","Hs_WM852","Hs_WM9","Hs_WM983","Mm_G007LK_vs_DMSO","Mm_WNT_G007LK_vs_WNT"
"TFAP2A",-0.36199411060077,-0.0969457672917487,-0.0208930659818392,-0.131744374282978,-0.292995515872271,-0.00247061919457876,0.179274744349763,0.0661504695164037,0.357867905671789,-0.118529007583542,-0.0434781907982973,0.168264690482069,-0.186076779916271,-0.01072317569345,-0.276192766024936,-0.132700326324749,-0.0972943412673156,-0.132753964926897,-0.196035509457887,-0.463050465303079
"LOXL4",0.229584857980744,-0.102327604067653,0.41198734175993,-0.279821680271693,0.248905093100715,-0.0730525674421022,-0.171512594302662,-0.0591891218399866,0.0622322652972905,0.0907289327881198,-0.377497383227001,-0.0772718615091053,-0.291797034223816,-0.0487797900377222,0.0838527299411334,-0.271949518850048,-0.241637028389201,-0.0390326971203339,-0.526320841848012,-0.658410261161626
"LARP1B",0.116781358594088,0.131340573522895,0.15964644145951,-0.060038829284018,0.0267963097753219,-0.110742701370239,0.199041128419231,0.218747410354502,-0.144042047517532,0.0361005983820753,0.322206112469866,0.0447929976163018,-0.0794093588551518,-0.00576943097035505,-0.34671570594141,-0.0596814863015184,0.112272901887607,0.236856670043536,-0.581661207616951,-0.580528771913757
"SEPT11",-0.497478173813012,0.0504522439308735,-0.134450069894551,0.199166014870605,0.284462988737016,0.107537145528168,-0.0806876292667817,0.124533260494508,-0.0994520588649563,-0.188025982093898,0.160909227956585,-0.274512418616267,0.0723406505399391,-0.0439901410691519,-0.054383888235772,0.264723966201828,0.101199546338492,0.267677076021413,-0.167416266785704,-0.307392282695901
"SUOX",0.253738583516071,0.133921531389836,-0.097926214310049,0.0306353742799333,-0.00891945719687777,0.178819775959876,0.0681816327813018,-0.0140446697097715,-0.0265282406722601,0.00524279334604641,0.0310300757865863,0.0681370156125428,0.300825222030929,0.0569247466091216,-0.00852661018384505,0.0960919243073711,-0.0604894943423992,0.0605812042391517,-0.247164477263575,-0.335796196739769
"GALNT6",-0.352007712656694,0.0483262911119665,-0.742532048924863,0.185892758580897,0.292998832532085,-0.0988255632646366,-0.328853970570406,-0.236620335640778,-0.0454612695629978,0.360651394714011,-0.343378146165315,-0.682400081014739,-0.0563619266893875,-0.0210083449918713,0.291075058879428,-0.329378493318385,-0.160524136607684,-0.156950850120506,0.222542084057752,0.509808895545896
"TPM1",0.101866244450944,0.171152589296568,-0.049196801348997,0.0883840722345127,-0.046415692652162,-0.229466048120994,-0.321710678701279,0.122786137943948,-0.362565908801711,-0.240519576548255,-0.185794086599746,-0.133594840455518,0.0394924335814127,0.308904279645801,-0.596555487119107,-0.198468087738135,-0.0777596226661475,-0.854155500400967,-0.383335332850139,-0.30866855349173
"OSGIN1",-0.404471547230694,-0.0190642664818306,0.151080096664924,0.372091052714149,-0.0249490063768142,-0.463776536243,-0.217556834015219,0.273819117743282,0.422767171559664,0.14153880417109,-0.123741575608511,-0.187172748722482,-0.0514133029898436,-0.0086744655889544,0.056977483101309,-0.0987680455939135,-0.544398884584307,-0.165987081647987,0.587325789970054,0.667874013071429
"TOB1",-0.270252432369701,-0.168694624369757,-0.241513686879371,-0.0197240338659687,0.139485318800653,0.0428356216568707,-0.25301880396701,0.0911471474050039,0.278674656310286,0.000869820321176173,-0.0600950505428646,0.125655414249324,-0.252661880411085,0.0325659343348488,0.32339977816446,0.0819930655293028,-0.219430386531516,0.228785821983851,0.498558357058231,0.372587496326406
"CYR61",0.292232830374832,-1.69946733837659,-0.61839099569544,0.0576750341474136,-2.07342494308138,-1.79350486335294,-1.51090876894273,-0.805863239551727,-0.71268054250191,-1.80806924717852,-0.0657152596951276,-0.589729982072172,-0.62461518456446,1.42592102059205,-1.11415720671872,-1.1611947658679,0.243208001629774,-2.15932806472875,-0.530180480897279,-0.903015491805705
"LYAR",0.191233013601678,-0.020979569383923,0.0591472743278528,-0.0468947913309437,-0.087733028078764,-0.18069539736101,-0.0960341927316248,0.0223052482714123,-0.187182442260254,-0.0684590326739747,0.14512937373217,-0.11531062170082,0.097522432138664,-0.145464900710585,-0.0810243627336951,-0.159773858738404,0.118992754258338,-0.0787012793133786,-0.433143761242622,-0.524533014247185
"FRMD4A",0.0673393905040822,0.123015159580386,-0.0445150872978446,0.00697527131838084,-0.0264696574337601,0.0625210927301348,-0.0173020738558032,0.358319636120836,-0.0888138525531388,-0.332082417565946,-0.299643359549873,0.0632107954856437,-0.0257990816933984,-0.014094201423843,0.0515233623581276,0.3036584195134,-0.0712421488723895,0.228477923439232,-0.135812711290883,-0.490670086065742
"RABGEF1",-0.18689791097685,0.0721015155698665,-0.0342888464089638,-0.0947420508950887,0.151372026658093,0.0774312692759729,-0.0781470105886955,-0.0213051534109679,0.0261593394657721,-0.0336130338369283,0.124017526780437,-0.0683945512853601,0.020527687136356,0.113066002180504,-0.169741932676855,0.147365141691415,0.00422358812458846,0.147445945467187,-0.0809187269131035,-0.548886194993734
"TMEM171",-0.0575572910610724,0,0,-0.0955471733862581,0.121825565603286,0.0926398278797943,-0.209924950798505,-0.404223630997007,0.229393022470172,0.245373106542208,-0.594293084569334,-0.149558179051786,-0.299148306591829,-0.284724729214748,-0.523337188438898,-0.273504476476863,-0.288729883127863,-0.563470159220587,-0.699723071276022,-0.656355378058493
"NRG1",0.387693434964191,-1.47114499263781,-0.907252841418689,0.3735754562567,0.803401174745161,-0.493919710606771,0.802530985350611,-0.688029349080415,-0.666856777959382,0.242086237777059,-0.832387681800184,1.07993591227129,-0.00142686048595584,0,-0.991539038486705,0.387672489191708,-0.798729821713328,-1.17329140667767,-0.23570622826412,-0.76289021962051
"RHPN1",0.165854839743309,0.277583864076526,-0.291417931540977,-0.0552894138008402,-0.595794840485567,0.0684018366713577,-0.18748670612807,-0.112895144689507,0.0194504276092438,0.304157946916422,-0.292631097838282,0.203690495495712,-0.292732759293342,0.112196838123192,0.690124843998025,-0.00854499565794789,-0.277265547147688,0.358843794544953,0.864417442985929,1.24533796327392
"GNE",-0.0910290736661571,0.0916330504323087,-0.105506805427712,0.121147897605235,0.144106135193855,0.37091067693073,-0.198519386343674,0.170451450026198,-0.0530443836300794,0.0321550432870518,0.106571508902065,-0.0729821004962043,-0.0559019245628901,-0.114171022586382,-0.133775924571925,-0.0992299465735167,-0.0397222374272219,-0.0181389318277237,-0.072444038858571,-0.628936364917177
"SDC3",-0.202741112373505,0.11885177379128,-0.152266903539221,-0.000825620604716785,-0.00773649968861291,0.200923364789757,-0.119930066047517,-0.124537415724432,0.65419604393298,-0.159362761509749,-0.119400339035075,-0.363674093359134,-0.0364864143618714,-0.02683630832127,0.15947708714247,0.118141110111485,-0.207902518387961,0.282446385866375,-0.106246449337389,-1.02372175537729
