"","Hs_A375","Hs_FemxI","Hs_FemxV","Hs_LOX","Hs_MeWo","Hs_Skmel28","Hs_WM115","Hs_WM1341","Hs_WM1366","Hs_WM1382","Hs_WM239","Hs_WM266","Hs_WM35","Hs_WM45.1","Hs_WM793","Hs_WM852","Hs_WM9","Hs_WM983","Mm_G007LK_vs_DMSO","Mm_WNT_G007LK_vs_WNT"
"THOP1",-0.0495264136339586,-0.141578156833248,-0.0492728252754143,-0.0482688589383713,-0.278182323523628,-0.319009848141873,-0.222997945726881,-0.0249914696538006,-0.138641769325872,-0.0231731711454741,-0.0912401496612137,0.0332127803280858,-0.237010789191886,-0.0512505613373585,-0.31033526090116,-0.0995148591526628,-0.232585856471865,-0.261894276412529,-0.142873278398859,-0.198127999050653
"NBEA",0.360813807034892,0.133237076475277,-0.0113226374852252,-0.0346551178036012,0.150354284269419,0.331775855545721,0.153631510104917,0.62593238935136,0.404934044607278,-0.208382722852757,0.42808924545658,0.232370089518818,0.20347491725464,0.000748736316173999,0.414756101598029,0.406107722340704,0.566408461077943,0.157058402198142,0.121720418074876,-0.0464520397912531
"HRAS",0.102079237518697,-0.224752621400763,-0.251515326711757,-0.211281313180698,-0.23605382991962,-0.458022081157082,-0.123004689694164,-0.16422574595739,-0.193505841719514,0.0386160136710946,0.0430153077608581,0.0232362097349789,-0.122864324625339,-0.276707815705536,-0.446635801710068,-0.243169339994035,-0.248019336272122,-0.280437038125263,-0.0833832248529555,-0.0601952968276375
"FOSL1",0.0764350078568909,-0.338968480264808,-0.366214134819338,0.111293948835019,-0.667261236896453,-0.439461235832124,-0.405245136417465,-0.0572557719185527,-0.306764377340673,-0.500056593425673,-0.158321984190817,-0.0278727543678816,-0.270499727724994,0.0398361082755667,-0.551672967740629,-0.457943264878526,-0.219101643037292,-0.797758973860869,-0.258467727764376,-0.241616289919049
"FZD2",-0.17388200227268,-0.444233975869599,-0.590879530222876,-0.34985706025592,-0.141490478496353,-0.362610814804239,-0.0548540134258799,-0.24759226556049,-0.154879200415253,0.0408411886219482,-0.0356710121145269,0.318748884868084,-0.386228915777301,-0.363704445555605,-0.734155215675232,-0.254625118803638,-0.285417086067207,-0.280694051708999,0.168940610207478,-0.357906647641952
"NQO1",0.347699523520566,0.0649636646185719,0.17441362493202,0.213372628709343,0.0582517443214699,-0.131785291910521,0.164165134405569,0.133598598362193,0.521488888906607,0.261893130323697,-0.14371825502946,0.13520507273701,0.0966790958749179,0.260776561377942,0.373459438032637,0.160205589694705,0.198574410222356,0.144723934331681,0.968396654160883,1.33678865539754
"KIRREL1",-0.516884362089453,-0.321801535659104,-0.322315585960288,-0.0192022742416509,-0.228597390631031,-0.0960140273502261,-0.323860560827537,-0.399465489287345,0.0586354386816707,-0.560192642289361,-0.41083052122032,-0.422501102988293,-0.355446453989802,-0.299831938563037,-0.407181852842904,-0.0975323849829411,-0.114326480102663,-0.463890486318728,-0.168054646345059,-0.328857378417641
"GNB1L",0.136042149016984,-0.201854724908869,0.095051348253508,-0.115819374041174,-0.375561670034603,-0.234181455366798,0.055752913666506,-0.194750734587467,-0.351525027502559,-0.250037489571819,-0.302557780418495,0.039483739686613,-0.31826434476004,-0.209691892366061,-0.669774033012981,-0.54251035349976,-0.400192038043907,-0.272235417614949,-0.281425133350359,-0.0332006671654895
"LONP1",-0.00450527872134225,-0.239622526109824,-0.248168203272433,-0.146504907943077,-0.17457151583555,-0.384684933348538,-0.210039773661948,-0.181279975738009,-0.255637092712582,0.0528611228889398,-0.116871573102589,-0.0852403068899041,-0.0850494521609804,-0.0179042556946914,0.0065909149611659,-0.160827731576262,-0.154087972853733,-0.0335199120072953,-0.0653731304515745,-0.191938497241816
"SCN8A",-0.205876713119589,-0.00054339236688062,-0.798316682361331,-0.00262977938074018,-0.383353060659984,-0.0418651235968088,-0.725771428278241,-0.415336366019129,-0.636516810346321,-0.670655507231283,0.139251742447256,0.0523367316992573,-0.259813575327418,-1.12935468667766,-0.980369615221499,-0.131234698539909,-0.408824736387316,-0.274022236788033,0.26619713988565,-0.0804693464591957
"ANXA4",0.278157106500823,0.17757572696499,0.0851355667968374,0.0849870277903265,0.298343315895045,0.0608342249782627,0.174741113259598,0.155470032217886,0.295796514793279,0.0544856484996018,-0.00987245679735077,0.176626139674846,-0.0142648540012039,-0.000716581889459774,0.0292584757257847,0.10281916621111,0.156296710821574,0.313671057136406,0.226326971898758,0.203884264925257
"C1orf122",0.0436838310420259,-0.417430975441397,-0.321973703426366,-0.275454449015995,-0.46767481499486,-0.462157202356442,-0.0547930884065339,-0.0811947538743786,-0.130137790478633,0.0802566684018058,-0.265417051077271,0.0307877994450246,-0.0923385642661976,-0.0538232514984186,-0.0827337377568046,0.00945397419317963,-0.150315697095248,-0.227133539618471,-0.0495213405342244,0.138735177886704
"SMG5",-0.133489803681579,-0.0742966904820439,-0.23690452664784,-0.135355707526805,-0.282068960279224,-0.138695199880581,-0.155124686185708,-0.11757689567051,-0.0973363372221826,-0.113645841204047,-0.194192442803313,-0.136613372529651,-0.0718159047037817,0.130020218261171,-0.206413384512968,-0.041930671362789,-0.118359235919881,-0.135719975999294,-0.110399681915714,-0.0678669320944404
"TGM2",-0.23888430312508,0.145879202755099,-0.808184145296145,0.175920954155566,-0.0118164185980655,-0.0778551622543229,-0.0159209608518419,-0.707135475078909,-0.493029658580298,-0.584130886784373,-0.522683645230765,-0.123096147460082,-0.421495749412066,-0.707650204470101,-0.844597436666605,-0.158138553828264,-0.000504391662910509,-0.725191201433577,0.193531592233335,-0.159561917439953
"BMPR2",-0.0309824101867401,0.167962952116225,0.00510996964406658,0.0261858369910708,0.249865775816354,0.468714969397329,-0.0137539519009351,0.259886870494342,0.261783682011554,-0.021788974289588,0.202781592679083,-0.120742443650134,0.199164854656334,-0.00865287366229501,0.234978070622252,0.239138245306266,0.199038887203743,0.297023937506677,0.0171784260231915,-0.263450777543841
"TAX1BP3",-0.0106009000192125,-0.170236215531144,-0.0739752190726249,-0.0128919871491047,-0.25399058556002,-0.453585154718941,-0.183996715319596,-0.297341245786236,-0.111058125428881,-0.198152029543387,-0.230905309161631,-0.0250320169185896,-0.291942922555451,-0.221246856646941,-0.485799721834252,0.0100764081128585,-0.09011452223478,-0.550653728907088,0.1633742942903,0.188067864661226
"CCPG1",0.0408615056289822,0.209174973473071,0.0535853594180536,0.415367737757884,0.299435031066618,0.307722796732048,0.0048312852041853,0.203294890132528,0.327599619611652,0.0186647105272151,-0.0190121723684664,-0.101612630016202,0.448467295310035,0.143248366208925,0.443246170537046,0.0205598223461675,0.00490304617090908,0.0613382453447272,0.202184100124202,-0.00250105446843824
"NOL12",0.0450039498738976,-0.143913995747939,0.0763331558756575,-0.261413236446939,-0.31110784368166,-0.419892346410034,-0.0619394849156929,-0.16767026016909,-0.10688870856085,-0.111520097183728,-0.0880888630396526,-0.0349574860797207,-0.161039602186953,-0.187634026101127,-0.141242458684311,-0.0761862488598552,-0.204868111350026,-0.150379169229009,-0.108602604532974,-0.0139960553888767
"SYNRG",-0.342335650244411,-0.0895477552014311,-0.0882135817252818,0.105253938524705,0.10109338642137,0.183309745028531,0.039301820991637,-0.00854906334134636,-0.0710537938333865,0.158606819240072,0.120810384132627,-0.17856739599869,0.135383524810382,0.133137257751594,-0.0202496697490318,0.222237716620359,0.0416815107030034,0.136330081856733,0.169243764830439,0.0120256264112612
