"","Hs_A375.DMSO","Hs_FemxI.DMSO","Hs_FemxV.DMSO","Hs_LOX.DMSO","Hs_MeWo.DMSO","Hs_Skmel28.DMSO","Hs_WM115.DMSO","Hs_WM1341.DMSO","Hs_WM1366.DMSO","Hs_WM1382.DMSO","Hs_WM239.DMSO","Hs_WM266.DMSO","Hs_WM35.DMSO","Hs_WM45.1.DMSO","Hs_WM793.DMSO","Hs_WM852.DMSO","Hs_WM9.DMSO","Hs_WM983.DMSO","Mm_DMSO"
"CDK2AP1",8.03481869953356,8.80605252792914,8.73220216852586,6.36718712822113,7.43946985901093,7.9735714079293,8.79286871194251,8.06978314409277,6.56488736985944,7.8920629992463,8.43534163455357,7.85633778164334,7.60290045147261,7.50721316285304,8.46092311437886,7.70464473678103,8.70078064312114,8.4439005543337,8.59116975091771
"COPZ1",8.02506275634695,8.22196353868635,8.29401330621569,8.33757854453783,7.80482624174434,7.87706565326519,8.42600629438806,7.92464612099205,8.12107223809235,7.81201949022052,8.27319263018025,7.88261719685259,8.32272225498872,8.38425778627356,7.24773837600899,8.15237505861259,8.09393187996205,8.15652437949732,7.38313364964905
"MRPL51",8.79232354322179,7.99164344746837,8.12460267641463,8.39176050664702,7.12627803016577,8.1150166046507,8.3515285244637,8.57693225960487,8.94297916023151,7.90680708960354,8.35549776964374,7.96821443366653,8.03991828446005,8.55401323137037,8.14086593446742,7.93166140628684,8.49765886229726,7.01308021517804,7.69453099624455
"GAPDH",13.3356405995313,12.6430817053867,12.4774629897988,13.2430974402843,11.6267702868399,12.6489710059921,13.2565267323778,12.6138369133907,13.6064561901096,11.8119457925948,13.5037133993013,13.08255203811,12.7504222239232,13.2199430997999,12.8916827785058,12.6879061603565,12.8077079801916,11.3688510496677,-2.61148776291575
"TPI1",10.5875414702544,10.2473965745757,10.2028728799246,10.0473423183815,9.57918794047766,10.3113486863824,10.2233675312263,9.99800833144954,10.816535603892,9.98207783178761,10.6142310424023,10.238135711111,10.3090215269706,10.9922810332779,10.2138824323328,10.4316566885011,10.41028884325,9.01665783460813,10.5704346114673
"LDHB",10.6071597861027,10.7948145060026,10.7187594595177,10.8388453133581,9.53299348774422,10.4959985123387,10.0113468077858,11.0469977206803,11.5194518277425,10.3497345388121,10.6662927155923,10.1338383750318,11.4016421619311,10.8687881197233,9.68787763051414,10.1187415763894,10.1531887483115,10.6009909979697,6.92288626472005
"COX6A1",9.14410742718005,9.59821395362629,9.40184493252227,9.02662475905545,8.97044297552696,9.26030782605448,8.6766937396803,9.59526239323062,9.12278396665277,10.5005585811931,8.91984850716819,8.78066996587803,8.91204483432535,9.4769925184595,8.38179595356416,8.25157872435536,8.52612524138505,8.93116449556267,9.2211945783562
"SRSF3",8.83450109495892,8.66591277630675,8.6115767041926,8.23646330837532,7.95757235001231,8.44498713763194,8.21288786096995,8.42818314773235,8.56938433849688,8.67455019520909,8.24948508923668,8.3566172754929,7.80826018459301,8.15776326645619,8.42892975823246,8.45950763986201,8.54234381919257,8.65576371717317,8.45702745874662
"COX7A2",8.77784186883818,9.04929853307132,8.89828493575295,9.14587192977857,9.46329408886548,9.90761854878172,8.87030170922913,9.00921569322826,8.93260611599577,9.5106621327061,8.83066284275524,9.67380089208139,9.60172661135133,9.24854593681506,8.97571525588034,9.17968933751393,8.76481074787272,9.09649349068584,8.79886790133614
"HSPA9",8.27520319327292,8.07052821950186,8.10970885790824,8.16954263568257,8.07011000217493,8.74060652322262,7.83240698933986,7.47082441024729,8.80662660042303,8.29877422978609,8.32430141661025,7.91467054165635,9.46020041693785,8.44284770441299,7.6720353239182,7.82638206615451,7.26286551469429,7.999460564974,9.43777241876117
"SPARC",10.5634144882774,10.0432231074284,9.96345657860651,9.48598214871539,10.0082973778399,11.972078410039,12.5492310360392,11.8095900140264,8.35972964690213,11.9855666064673,12.0422882415921,12.1537997307972,11.5128667126936,11.8384332697597,12.8927070081893,9.7076247712626,12.1686409784929,10.9131050580591,8.98012472102219
"SUB1",8.81005925814869,8.51382028874048,8.69602080759359,9.54995472392003,7.76533283937023,8.02637405168019,7.20317483952843,8.38013933482157,8.90326239164098,9.09503310448703,8.01456840028029,7.92636837702267,8.80086275142179,8.24815323011456,7.93648069761234,8.61640127955036,8.64231443617622,7.95366115538448,8.49118978265324
"SKP1",8.90728735567879,8.69603394295637,8.63422745685157,8.13336984858385,8.67999884588544,9.25319613633193,8.25371960550748,7.222224692959,9.21362832150045,9.00298892811018,8.61413787865596,8.50356606200553,9.27076948445402,8.81355065394182,8.68795770754932,9.2415907575705,8.58983875409143,8.72024093448046,7.99650705781152
"ATP6V0E1",6.86498461824635,8.01916030136729,7.7181865334916,7.04151374980305,8.05402474572199,9.43315794717264,7.97010711714463,8.65568514113592,7.15710560857227,9.41720428757283,8.34694757595963,7.68590810118465,9.25802630065332,7.36697026529341,8.35951374959131,8.39556142672351,7.61016574029111,8.152777612122,7.23122749230516
"SSR3",7.33046275169038,7.66757526637445,7.48726428650353,9.71228311313606,7.85236959272129,9.11379031209549,8.07806539511754,7.5762184904029,10.2416038967186,7.9271187839161,8.1680449446374,8.39057527561444,8.91752396354021,7.60204086363194,8.28074006416848,7.48786779288492,7.59716512236739,8.05589894962972,8.1245108899179
"EEF1B2",8.82206323034286,8.96934095000625,8.72995741038542,10.0391334910753,9.24244592159907,8.69398054826475,7.42876080105412,8.54302825795033,9.34697879598848,8.02911647850476,8.30084938441708,8.21684038026403,8.64975309352815,8.83570876719421,7.45794960682334,9.01847123916641,7.96190137114897,8.70344244784045,10.9540061024959
"NCL",10.2861927647506,10.357488965166,10.4591660233591,9.72165434935885,10.0827345986189,10.2781913625334,9.69206405497784,10.2642450882001,10.3566474917214,10.0519279230529,10.1302614012408,9.76107946721857,10.16118316598,9.79468593158052,9.56742311545122,10.3332161151917,9.61184197193587,10.1591801262769,9.49247369281562
"ACTR3",7.04018330707932,7.72394938607647,7.74734243787473,8.31120264627845,7.76680991402739,8.77897285596097,8.03004575868612,7.93878864936986,7.73826065528329,8.17962475374978,8.18031542803395,8.10313714804333,8.20281861927047,7.86458359841665,8.44043661835711,8.37686495726247,7.62475249847103,8.0952792221704,8.01223655449428
"RTN4",8.17240797112626,7.93626591965247,8.08109266817538,10.0411290200173,8.03455978758385,8.48641981644786,8.34339339163134,7.94613876860592,8.65488937685006,8.23305873190298,8.16901436974143,8.48287977515125,8.49714519134318,7.95598859212017,8.67303208112092,9.07647567678547,8.20470103207539,8.09290833195138,7.44183821847756
"FN1",4.84090650434301,9.75375753846548,9.13123940319131,5.87049821446341,3.9390444430792,11.4099680019629,9.78072154430802,11.7376656549601,2.93930293417599,8.9558193445812,11.3999899032413,9.95404245872519,8.37127902069072,8.21765143518894,10.9304641082999,11.138555638079,10.6528851519046,10.5900074466148,6.78543749236413
"SF3B1",8.05819736929399,7.77333247693302,8.15189726799809,8.15032029083443,7.7824570565257,8.25787575657348,7.89981012819358,8.02312147128369,7.90112640490562,8.1277045017158,8.32352270308751,8.11045321108062,7.84980732881486,7.90120299108864,7.65293878743766,8.52896177512046,8.00587553083476,8.03359558851649,6.99970589832891
"HSPE1",9.04632310782952,9.14321570514562,9.15786563892171,7.86999675363313,8.79952210621869,9.66882922718098,8.63329494580201,8.47241315507839,8.21380202170961,8.62980037057408,9.23784728268757,8.48507514574305,9.58514940775556,8.43030735339945,8.33961986637733,9.1736544189193,8.3556079192904,9.44918603851456,9.5297332940032
"HDLBP",7.61218963788206,7.91493919344532,8.02484077636811,8.48243542045195,8.33303808797951,8.82764006487844,8.11900545192316,7.96545054897186,8.03158625255693,6.8122556430351,6.94436587720922,8.24700049587463,8.49231370440684,8.42745484567167,8.25809549452724,8.40048885610059,8.10607963530483,8.29306534740033,7.38742355930102
"TMEM59",8.09659895183943,8.33401162675626,8.14205078034335,8.05067515668701,8.49212896028183,9.35746036047725,8.88276215896437,8.12487047491416,7.8685526857841,8.78409232575724,8.83516700365746,9.51125377250488,8.59506689569098,9.20504215022286,8.45092644507858,9.57488198831952,8.73076265514921,8.7378903431367,7.12907855236427
"RPL22",9.81583178384344,9.40202868338691,9.27787294621013,10.3057563382235,10.2873473323273,10.119678022022,7.86612035106881,10.0918155506553,9.69011893874111,9.75538318312671,8.76019860695853,8.74643457482723,9.86979976087132,9.63859011825803,8.71541940841094,10.468457627294,8.81702063094284,10.0604039440219,9.75164473868923
"PARK7",8.97531547405499,8.25233074588708,8.24444639078163,8.31389960181508,9.05785585051744,9.77442065387952,8.75946344665311,9.01508034613731,8.64778397762522,9.41491882831552,8.91991919742469,9.00036258205453,8.86240128109296,8.84355206490515,8.59172856951323,8.82154097629639,8.79312309453457,9.47020425661936,8.1014127630426
"ATP5PB",9.15887915813276,9.60034813546005,9.1924731522426,9.06072399148377,9.12380596287089,9.75107685568262,9.79845048564119,9.21656821382114,9.57688027820985,8.45601277727349,9.66992031675121,9.60999682099213,9.1638633087254,9.42067643826574,8.6298601018224,8.83376481536634,8.70066180017426,9.05326435392057,8.5602435059119
"SFPQ",8.52476760929255,8.10128282831187,8.01770448973754,7.77381759688106,7.53940419401427,7.96258773197545,7.64402652078007,7.84115678908428,8.13132187826344,8.47105252395306,8.03571137278711,7.47758648190413,7.99689097228216,7.10178394120079,7.78032243687759,8.3851252037442,7.72667201365888,8.19687715530313,8.21146482175344
"SDHB",8.56889892340375,9.02185865314964,8.78642199139644,7.98044655364494,9.04534833917803,9.30692265863708,7.75764557746073,8.71600166113191,8.24007506435043,8.88283608107322,8.42567407743798,7.9640882179825,9.42205453197354,8.67996384072073,7.0486148794276,8.32492070345977,7.48431601373921,8.38313907618643,8.60990580845754
"PRDX1",10.3585692734714,9.65636188898865,10.3651760278762,10.0875764868383,9.44554174675983,10.0510206219529,7.91900751388485,8.28011261200901,9.6683698959493,9.63427278564658,10.4259854902913,7.08116261992974,9.40272064404642,11.5094560069571,7.84686003339338,10.1475499531033,8.92439838538571,9.79753809626071,10.4649228846899
"PRDX6",9.16152633372901,8.78534245738118,8.70001635485422,8.15400796955838,8.41541975863192,8.54306881018622,8.68543065170837,8.12310787569308,8.45209356823854,8.82060825550676,8.20808950513325,9.10001337870744,8.87585168451202,8.5275813275735,8.4659301287147,8.97338592574044,8.8964449452743,9.00136195331126,8.31948106237327
"STMN1",9.3791504683143,9.24434421176888,9.13151625259333,8.99210249146951,9.77025087012103,8.98000410465979,8.45208366563059,9.10622637053319,9.57900927886877,10.2877213484859,8.77024684493539,9.36076080197214,9.05601337144227,9.66003691500619,8.70754480081007,9.39147633511024,9.09859259476303,9.60974418735069,8.47928356066866
"CTSD",6.91374667437594,9.37132792414443,9.4037914344991,6.74602670164809,10.3193795832255,11.0356713760886,10.7613868723164,10.1405787671194,7.03705293305436,10.8980976224703,10.4593928793139,9.76532758827827,10.0135417310441,9.18955323672807,8.39556251517014,9.85202297858895,7.82102168134517,9.8003873823561,9.30937811206456
"RPS25",9.77708619096734,8.79750516205543,8.94167560666053,9.75353181168268,8.44009307592845,8.50712295252523,8.84262895567918,8.91387044704484,9.2386944689647,8.08883642840156,8.92798181923015,9.46382375062822,9.25737238457727,8.74706982248843,8.91214484376291,9.0138761708374,9.68881004852615,7.37978060508789,11.3208920578982
"SPCS2",8.04144225534313,8.19696516157704,7.78633274093189,8.47318398962637,9.90647229749145,7.77076614910328,8.34875214555521,8.33272809726861,8.20088285668547,10.293562326355,8.75459015705005,8.32486897513734,8.47956211678598,8.84668547646068,8.43486958314758,8.14474132469222,8.43467319990688,8.10331872535364,7.58968472505809
"MYL12B",8.46464816989218,8.91122414612449,9.42841885593294,9.8458024898768,8.95486661548531,8.50470219098083,8.23287688184839,9.31275897045181,9.11651536783715,8.9435551804871,8.45577016372171,8.41958434993456,7.41986970525292,7.59684337775844,9.31433875328345,8.45901623765116,8.4872450051391,8.82966224350861,8.03968039969244
"RPN2",8.19710234687814,8.27649959156807,8.20510125798952,7.5193185665467,10.2664575438386,9.03443139723555,9.29056862867865,8.82329642086126,7.72099006062842,8.91822808237234,8.48919037664968,9.3477285548213,8.29884610998396,9.19324377100605,9.30740358987745,9.03633218670768,8.65002687135911,9.22284710438838,8.2528071413365
"NPC2",7.05279473432452,8.21360219306297,7.80827063939346,7.34928579969936,8.31068681871229,8.813507839768,8.95814897477524,8.01059657668186,6.64521829508394,8.74413418160675,8.00666800082131,9.72322089266143,8.34906346027725,8.30829398911047,7.47939332313287,6.95342423162568,7.11908167756556,8.17640297478825,6.79038460146058
"SEPT7",7.84607711496187,8.62994106518664,8.48389114504058,7.91660877880099,8.71092849902497,7.64043216152389,8.89996596050874,8.13831112506539,8.46382403368448,8.04605213247633,8.82959106972934,9.01334030952193,8.32369222739635,8.17383889857273,9.3191829944084,8.07847046048427,8.71870186071512,8.74395735099702,7.30392060113679
"CBX3",8.31221281225037,8.8279432381804,8.70725129133487,7.61811899604902,8.00507190460142,8.11394528121955,9.56033655039792,8.92246034468595,8.20376983329258,7.76940719515871,8.833815256788,9.24584724471804,8.65510524789664,7.95756666544474,9.18059921856849,8.07617783541249,8.8000796612955,8.57812620581991,8.26288206824819
"HNRNPA2B1",11.0905238092081,10.7573775166242,10.5527277021528,9.40217017784915,9.98094175863716,9.76965889482948,10.0749395714522,10.4844949128054,10.6791004551279,9.84214788429442,10.2750890453872,10.3209249577908,10.2736403036462,10.1711863298334,10.2710993072153,10.282747984292,10.4972777140707,10.3933562792982,10.3291095059304
"PFDN5",8.88437617417209,8.49162907179733,8.60394520779053,9.53523233328367,8.43235784197916,9.14502178826315,8.66862888544984,8.55440736745468,8.86940889379,9.78658592346081,8.6964737727708,8.70108493353988,8.75391542573581,8.41301519029847,8.06931526541404,8.59114489876136,8.88840440987406,8.70651014202394,8.61167792390703
"CDK2",6.97204912236514,9.6871469303202,9.7994871189453,6.5803809048538,9.66493106112764,8.76980516618153,6.72487813968711,10.3020537942816,6.91448825983291,8.06822134400271,9.50457057135147,6.87867891962605,10.3033943406103,9.09879496653124,6.40539804942326,6.47353414156639,6.53283400001186,8.52731259459188,8.21542556677194
"TUBA1B",11.5557475948827,11.1009130863049,11.3806293825227,10.6270120924031,11.2714693330264,11.0141987580402,10.2371445381262,11.1858704104485,11.3623548421847,11.4119118085563,10.4967966077973,10.4530991107071,10.2139290245773,10.3899113756632,10.6797802953167,10.6492592953694,11.3589095581719,11.8830212824469,11.2714384039842
"MORF4L2",8.15985480587932,8.32990788345644,8.33723114880734,8.13505965128329,8.38683852588182,8.77516693647645,8.86132633044817,8.54783336254724,7.88893177733995,8.80533466058172,8.43852229871017,8.61651453284456,7.80915927022049,7.91672313224602,8.56399230273907,7.98058584128172,8.94901000862531,8.5277888114323,7.7624319161157
"ACSL3",7.77726250409643,8.6798090663261,8.6640995721158,6.96821087340378,8.37466638157534,8.58015295583319,8.39286034530328,10.4127891836066,6.34607413457177,6.97968997673611,9.05165610730009,8.76799962552414,9.29770080166799,8.89603491916766,7.97196008389637,8.56781441669041,8.6264510599261,8.22837622309597,5.93198772920536
"PPDPF",7.49349235551434,8.26186867876111,7.82192479671401,7.99204536786004,8.41618206127655,7.96668407066294,8.37110446309955,8.16490612817067,6.67698928306567,7.42552773842475,7.83620515343447,8.26505651415628,8.01107672912686,8.49681280627639,8.87112603217702,7.93500518279433,8.2635156440328,8.07162059997122,6.7893988256181
"RPL23",11.9124479664716,11.8113745136799,11.6166538613785,12.2081537783606,11.699313588752,11.4885502434572,11.1353058216063,11.5158712034976,11.6672152967818,11.0542373060041,11.4821555151968,11.9338346983099,10.9864773854921,10.9625097872929,11.2309509059547,11.694765243528,11.1839136158142,10.8153319847304,10.4062202387775
"SNRPD2",9.98689060410261,9.60552259169901,9.45145582707452,9.38443122463663,9.83848933673416,10.1478373529897,9.25469746229437,8.86748330783144,9.59707085934187,8.4326163198245,8.66353260343386,9.48538611584498,9.4987261338255,9.18790729242226,9.10976694888451,8.73874906747806,9.75847423776217,9.25583276952192,7.1020195791705
"SNRPB",9.33340627008362,8.56976560361147,8.70197527062244,8.43806552616669,8.04524290080525,9.19336299503451,8.62832989626287,8.62376417417067,7.56437492637129,9.16798205092701,8.06789118028323,8.2376375486164,8.03020251057473,8.52098948765788,8.10995402747787,8.50012762465355,8.70777050437529,9.15242713071721,9.00788123205743
"RALY",7.16201153224069,8.22493914323391,8.24496874392693,7.7451730205869,8.32716252242007,8.3139243909061,7.95436847563549,8.32714350888565,6.99747047022602,8.5460156895301,7.65136969406537,8.11646586923491,8.60039275001081,8.63988218514336,8.26244360460625,7.96873371895528,7.53774973944522,8.05343816895534,8.45091823653161
"DYNLRB1",7.84298733307957,8.23209929899436,8.30358774723372,7.4877877591407,8.51731742855723,8.40829856761444,8.26057074762267,8.18355416652288,6.91954155711363,8.13739854105471,7.54663377863079,8.01257516928237,7.98697476635301,8.58165041969516,8.54329068932047,7.64916430546208,7.75474688051461,8.26594280585075,7.8068485327804
"ERGIC3",7.7356414511062,8.06825277909054,8.03366644341543,8.33642168214493,9.47317161531916,9.23781036534672,8.94318480030662,8.23099584497647,7.56778124144487,9.26800776416288,8.15405784426403,9.11261944761676,8.24061938866961,8.66686701423076,9.33745098949672,8.19846507447442,8.61263492134698,8.49931899337091,7.00268530876424
"ROMO1",9.0703330470119,8.53064722115094,8.40053727639379,8.53042017665573,9.43771761034399,9.56441757729572,9.0074993037273,8.81807869388645,8.72581373636005,8.92793897983491,8.10340639847241,8.77368071681047,8.32707035212923,8.68899429449544,9.25772228941873,8.5057895566838,9.26040040156571,8.94726327206921,7.22514535380176
"CAPNS1",9.77342164437663,9.47664406625428,9.45687439448358,9.93391496590487,9.6342001252374,10.1304487314493,9.7356802018437,9.12078590997696,9.56073359589444,8.67786178499244,9.26021415549775,9.98700180363221,9.12221480587982,9.43609314239377,9.36529655424076,9.45867983675452,9.51425041962359,9.63490332758376,8.67940037124189
"COX6B1",9.61444388845869,9.43901945485977,9.56913050216034,9.07734548886865,10.1064725319234,10.4269407347284,9.21848291533299,9.08208629129606,9.26019933741654,9.39351630255233,9.18667155568299,9.97841564703913,9.87128004552042,9.48259498111655,9.08395898853408,8.71395765897137,9.42077331170608,9.24118193056569,9.49674097297793
"PRDX5",8.35856519824572,7.87085235723569,7.44458653933594,8.82914905643209,8.39621426716124,7.62664213256626,8.03084873104554,8.04488992428582,7.97672087265946,10.5225616068973,7.97577826586065,8.29726523172278,7.92234535266896,8.08298589700594,8.03224837438493,6.90270912372206,8.94128996504154,7.49898933773252,6.47787512253722
"CANX",9.04540932315544,9.23067897806962,9.17172479630798,9.0823131342913,9.06710313868835,9.64384324657057,9.22979825760688,9.55674891973852,9.38986262129491,10.7078892422886,9.96424547257601,9.39004418543059,9.59362975971377,9.3905651362916,9.74174211311574,10.9448422077635,9.68672606526652,9.19197582138978,8.69395316970762
"COX7C",9.67299753375793,9.56087542003793,9.37674196055421,10.4320256349309,9.62460962210724,10.1284711948886,8.72348803489426,9.53517693363663,10.4028157792555,10.1790638160456,9.54856982085359,9.68583771005546,10.6098765456025,9.86556853652923,9.1928085081808,10.058531761148,9.36674009659815,9.23045042600476,8.64926251595674
"ATF4",8.79104967342962,8.02359429087306,8.0499433853308,10.0108999678184,9.55639765204478,8.09632875156087,8.138784530888,8.8735749484665,9.64217837159513,8.01699240400046,7.49223119494916,7.88195201702828,9.95925586031613,10.0771190311084,7.64255414762299,8.22323995767793,8.68386945283313,8.66880888206186,9.41458496777824
"ATP6V1F",7.3141956362907,8.7425550452869,8.87372645301465,7.23109607693895,8.38909283707336,8.4053629867188,8.35156100344268,8.32487716070864,7.07677898691856,7.33542022747339,8.44041425162037,8.38820859863809,8.83292576012591,7.88209240867314,7.75727348822639,6.97754698946088,7.46114037674888,7.42099974783392,8.3379351555714
"CALU",7.55233121810526,9.2993473699381,9.17050061552962,7.86141977751724,9.25229209891368,9.17565996292802,10.3855795674013,10.0769543600569,7.96841323658172,7.57278860245066,9.95066740457141,9.83237698939805,10.2973471496554,9.13354655655398,10.4315296871457,8.73170987701813,8.82543817125328,8.93794637800566,8.47245103481788
"NEDD8",8.79621565577749,8.59017514622718,8.49375492317996,8.80144392837694,8.33072093516348,8.33965301227975,8.49137761786962,8.25352555737249,9.24217621421754,9.28390630948359,8.40002472751986,8.88079412037347,7.95482133242944,8.16115689404278,8.94907975632424,8.6096980677018,9.27874269335345,8.5089093714473,7.84647043117626
"PRKCSH",9.12630343681999,7.9936697195018,8.00214976465583,8.43788481607859,8.26744378639811,8.32728338904093,8.22217870622913,8.08907674775577,8.14165336927335,8.69922160230279,7.86564130422053,8.5841407180102,8.50447082007373,8.33131075458988,8.6257314930968,8.17377592376331,8.48523647000049,8.32790511352435,6.58110624303077
"RPL36",11.1600380209291,10.9233776324854,10.5011686492093,11.1666469003089,10.3862731105995,10.7610167589128,9.59448481095758,10.1865074730836,10.7666609985781,10.1615216246232,9.38693530036022,10.4392949857563,10.3535325402329,10.1483119461206,9.93584542311083,10.0287008640218,10.2936452028064,10.048821414745,11.2506487724686
"ACTN4",8.42245309884423,8.03995270847808,8.065249915294,7.20716479860039,7.85987796889295,8.37836967633157,7.63589672110964,8.17247306762885,8.65071449784227,6.62880355167226,7.66743407560057,7.8328826724453,8.63037320697483,7.90682284169528,8.99395110992423,7.52836498833103,7.89293396674218,7.99815384364209,8.31986407370293
"ARPC1B",7.93174197970194,9.68387991160127,9.61325531514069,8.82167716004882,9.42880685849778,9.63114615326167,9.606759320049,10.3465944320287,7.00070379611899,8.76279978563092,9.69513481653925,9.0519229925525,10.1344962777029,9.57839923400731,9.77121983365542,8.22988282527094,8.90169367690596,9.07336479413065,9.03280694009223
"GDF15",3.64015236762471,8.87486714829559,8.47807397570545,7.27033636734231,7.39563690018826,8.52576211239315,8.11309994778556,11.2327617112025,1.9904254598318,9.10717465955809,9.3820066478402,9.43078257878339,11.3362734138892,8.22495103299299,4.59477407890749,6.805301487068,1.83678196770222,6.98482624362822,-1.34115699298223
"LSM4",8.71455839681487,8.09565252449648,7.85029639888552,8.05843167078888,8.16776081737275,8.61249179114379,7.92757553872148,8.07844215560774,8.39520697483034,7.65480074601771,7.31261472624599,7.76921089044443,8.22123923888382,8.130968591889,8.1060415485105,7.45217322079544,8.02821305416085,7.41817268838034,6.57887032769065
"ATXN10",7.50513917740276,8.07518093028178,8.52281200080847,7.88145982003453,7.95324204472766,8.51780981267305,7.90783476855298,7.5201017589171,8.40067025569498,8.13031142390374,7.98225686287681,8.36202578040025,8.93296270620404,9.03262262234675,8.15713211163443,8.75412855896965,7.95310487433715,7.99280287959197,7.69364035414369
"TRIM28",10.2819290472763,9.50877188831662,9.74122233340345,9.23437576517671,9.46654665458961,9.79281693170806,9.03664927811855,8.71722382188812,9.29849324030412,8.69354324470726,8.87547997455797,9.07142810839076,9.16919412564291,9.21487270395779,9.60408980566068,9.09845229012872,9.85818528218048,9.45545133344003,8.12087016032791
"EIF3G",9.04624946290179,8.53427748635486,8.44107471991857,8.62524568318041,9.14076999833235,8.78238744064173,7.99794340212633,8.19333243328228,8.74525271610028,8.30368617048909,7.75259612883156,8.17145929572842,8.34369088039731,8.11821928696549,8.24139888788616,8.32730283709893,8.57808014449375,7.89024321663363,7.45519647353686
"RBM39",8.0863619561619,7.92445614373932,7.87946383963913,7.80672494931481,8.86045345842642,8.31880288006362,8.07443460105507,8.06850164995283,7.79082887596236,8.23529470714455,7.40262038799589,7.71134737109915,7.37109242271686,8.16548141103351,7.98959610571088,8.0924912676943,7.58903838646322,8.00432091820441,7.34846404509141
"COX4I1",9.49101020270738,9.94095812307634,9.26897255981666,9.29241652547127,9.85210253034449,9.09567192874622,9.08162539754231,8.32889408997353,9.1814583777789,9.9253674474656,9.19496450867667,9.35277208813217,9.42144631275352,9.49077548903847,9.09445934720167,9.17883701819854,9.17329243327453,9.21508635665131,9.52970872900875
"COX7B",8.00424520744252,8.5318387544603,8.35250587454751,7.90214045820759,7.99559997009413,8.22320794658982,7.32357310815987,8.097297797223,7.29113124621747,8.80657413336381,7.7410411223413,8.14065992401709,8.13593474112877,8.02244018157343,7.19873811713738,7.47638196219275,7.61233143811827,7.77956936540868,8.8426439837386
"CAP1",9.07069732723564,9.54154593392247,9.39497813363542,9.2894521596985,9.09483274211076,9.73946969071712,8.76945381314845,9.61869517824325,8.74122957873283,9.48558005672469,9.62461628641013,9.20298990750498,9.30570210421674,8.92700173077934,9.07585636172583,9.79003444391583,9.13702123505853,9.36674913275227,7.09556217983301
"RPL27",11.5567141591644,11.2931455546217,10.9357453725161,11.1149909275835,10.6617041422968,11.3961214964324,10.7202749103258,11.0541793218329,10.966129504941,10.6210911946234,10.7619182218179,11.2056741781746,10.5889528741553,11.0232362344083,10.3921146533427,11.1576531740224,10.8033885764995,10.6050411665944,7.90388207026016
"PDHA1",7.97747583752991,8.70870764768759,8.57838051078563,6.99411636521347,8.28979342952534,8.42403295788412,7.37725415736345,8.2608920290574,7.91480653662106,8.40181465739096,7.64041078770521,7.97248797974881,8.13743567662737,8.97432540267253,7.05155316430637,7.10378722377223,7.34995890567708,7.47066151914436,6.69570726483898
"LGALS3",5.1580872346413,10.4952680268922,9.67240350689351,2.58926422314475,9.35626119799056,10.6563995863313,10.1225233811786,11.9017237442636,4.86965023252747,9.48981248834885,8.55395319069132,10.757381647025,10.3417866292269,10.228363433106,5.89373955055617,6.79897529166909,6.56601453058138,8.02079710391873,7.91636625825719
"RAN",10.6196853262781,11.4414199813766,11.0868439583043,10.8080207737988,10.2879377133455,10.7563330256219,10.2448824973526,9.80025600681982,10.6087444361551,10.4835902493668,10.5770819468923,10.1099998157818,10.1770329196938,9.77915519859778,9.98132676548165,10.0954737105409,9.94481660432605,10.6821068876834,-3.1600654982832
"SEC61G",8.21105290308519,7.9696786676883,7.85314453875271,7.83373420742629,8.00025398562096,8.53957632635224,8.2880228609376,7.41621806660483,7.83842585542475,7.66678940094717,8.90040337158403,8.1560762124927,8.02266570242433,7.06406432619528,9.16535445455666,8.420429491612,8.61742144115944,8.89719469110167,5.29460763246754
"EIF5A",10.6905075033565,10.2203916887951,10.1974083144674,9.70231981696216,9.74052838151846,9.9864607844758,9.9201736733666,9.75491855615358,10.5116505941928,10.0142243602544,9.8384988302276,9.68355908418948,9.73664832765209,9.9925192292222,9.59475957644611,9.76623150288186,9.94830733633124,9.59705253173099,10.6115796905239
"PCNA",8.3042895622801,8.27110665284601,8.27308943100116,7.05017789417851,7.66831969725753,8.78663618777089,7.95588015261021,9.32992045507023,6.17151640812578,8.66132473854666,8.11674370461746,8.05175338476656,7.71219075508071,7.66268157760155,7.66042122964701,8.43553729138374,7.69165465420298,8.63339706974658,9.10559524857649
"CCNB1",8.57502654745394,8.41112155080677,8.11730761745782,8.13212229484362,7.95423931280659,8.6829031108124,8.16390551762838,7.87320819187507,8.86116080509957,8.65354848737606,7.74737283904301,7.76465257365929,8.79554167046795,8.07309400004825,8.30956467113821,8.60693915401522,8.35861365724035,8.26767736933452,7.33237240543752
"LDHA",10.0472380354137,10.710068225934,10.0619799849904,9.75719632954009,10.2582762566501,11.616722831166,11.207999817361,10.4384295149303,10.3208149642555,9.42036777247583,11.1786314405089,10.7736224417154,11.0542691095717,9.13284294014323,10.9109275154124,11.1146727827936,11.3255110893295,10.029043152284,11.1980429459853
"RPS15A",11.3322198913944,11.2178581922659,10.9916173040778,11.763099505093,10.3449204769431,10.9333047297847,10.2122715580426,10.5034757383092,10.8490876273113,10.0478948930816,10.4141147657154,10.7559171637305,10.7941166767458,10.9036409476203,10.1570112721768,11.2860472351283,10.3694119860763,10.3541557950104,11.2444966376935
