"","Hs_A375.DMSO","Hs_FemxI.DMSO","Hs_FemxV.DMSO","Hs_LOX.DMSO","Hs_MeWo.DMSO","Hs_Skmel28.DMSO","Hs_WM115.DMSO","Hs_WM1341.DMSO","Hs_WM1366.DMSO","Hs_WM1382.DMSO","Hs_WM239.DMSO","Hs_WM266.DMSO","Hs_WM35.DMSO","Hs_WM45.1.DMSO","Hs_WM793.DMSO","Hs_WM852.DMSO","Hs_WM9.DMSO","Hs_WM983.DMSO","Mm_DMSO"
"RPL36",11.1600380209291,10.9233776324854,10.5011686492093,11.1666469003089,10.3862731105995,10.7610167589128,9.59448481095758,10.1865074730836,10.7666609985781,10.1615216246232,9.38693530036022,10.4392949857563,10.3535325402329,10.1483119461206,9.93584542311083,10.0287008640218,10.2936452028064,10.048821414745,11.2506487724686
"RPL27",11.5567141591644,11.2931455546217,10.9357453725161,11.1149909275835,10.6617041422968,11.3961214964324,10.7202749103258,11.0541793218329,10.966129504941,10.6210911946234,10.7619182218179,11.2056741781746,10.5889528741553,11.0232362344083,10.3921146533427,11.1576531740224,10.8033885764995,10.6050411665944,7.90388207026016
"RAN",10.6196853262781,11.4414199813766,11.0868439583043,10.8080207737988,10.2879377133455,10.7563330256219,10.2448824973526,9.80025600681982,10.6087444361551,10.4835902493668,10.5770819468923,10.1099998157818,10.1770329196938,9.77915519859778,9.98132676548165,10.0954737105409,9.94481660432605,10.6821068876834,-3.1600654982832
"EIF5A",10.6905075033565,10.2203916887951,10.1974083144674,9.70231981696216,9.74052838151846,9.9864607844758,9.9201736733666,9.75491855615358,10.5116505941928,10.0142243602544,9.8384988302276,9.68355908418948,9.73664832765209,9.9925192292222,9.59475957644611,9.76623150288186,9.94830733633124,9.59705253173099,10.6115796905239
"LDHA",10.0472380354137,10.710068225934,10.0619799849904,9.75719632954009,10.2582762566501,11.616722831166,11.207999817361,10.4384295149303,10.3208149642555,9.42036777247583,11.1786314405089,10.7736224417154,11.0542691095717,9.13284294014323,10.9109275154124,11.1146727827936,11.3255110893295,10.029043152284,11.1980429459853
"RPS15A",11.3322198913944,11.2178581922659,10.9916173040778,11.763099505093,10.3449204769431,10.9333047297847,10.2122715580426,10.5034757383092,10.8490876273113,10.0478948930816,10.4141147657154,10.7559171637305,10.7941166767458,10.9036409476203,10.1570112721768,11.2860472351283,10.3694119860763,10.3541557950104,11.2444966376935
"CD63",9.95402832778021,12.3562072062432,12.3635342604268,10.0219385698095,11.8419771139106,12.7064972515476,12.2993998891367,12.6359001201126,9.60810062131913,11.4123980126319,12.591633038146,12.9530368774515,12.5820631568874,12.4695777265161,11.420061747287,10.1288617880173,9.93370268078479,11.6519091900139,9.47105342674068
"HNRNPA1",11.8356396659595,11.2096664513336,11.1831648205676,11.9780435012824,10.7713815209014,10.2934921166966,9.81531580640877,10.850146524278,10.876456429838,10.7019426026746,10.1906270978775,10.4786983130968,10.9797341866986,10.9874681069498,9.74712600394262,11.1652179056708,10.6248394882947,10.4199328933163,9.78731209734721
"RPL35",11.4247896344459,11.7181728861881,11.1672829940939,11.3638133753729,10.6247039647126,11.5228994745058,10.6343307655471,10.6708165504528,10.9904298047316,10.8356335884707,10.313574127561,10.9533426538749,10.3125565723803,10.5098776718558,10.5843429968852,10.5516551304584,10.8698983713493,10.9507297379308,10.1495487203921
"RPS6",12.2393964117087,11.1606371941775,10.8352970889154,12.3493738932635,10.5085871803673,11.0506913212129,9.7439484582494,10.3979895754093,10.629267984038,11.0232073019032,9.98338996125595,10.8679273371139,10.9015035366041,10.6064827432613,10.6087121072092,11.1176856177549,10.955712663845,10.6088188029387,10.7002766886389
"RPLP1",11.4017817156352,11.5198780936426,11.1731111031974,11.2669658721166,11.2702967923436,11.3947692845433,10.4618095073942,11.0928237891615,11.2202749351645,11.479143784507,10.322522967145,11.1005608344874,11.4539317670198,10.9341409033444,10.4087058154537,11.2469710916432,10.8404377880512,10.4203240397777,12.8106965779594
"SERF2",9.67361285522478,10.153939681885,9.8688430950604,9.66426616469987,10.24569825365,10.4354235764963,10.2690900116823,10.0200322839592,9.3469127246286,8.98382232325073,9.07953165937342,10.2099150236365,9.69617027715419,9.79868837268767,10.2579779808671,10.1386082317864,10.0074852613899,9.82259705328157,9.04783910614918
"RPS2",12.7059169269072,12.4801336108752,12.3438350069018,13.3940461672679,11.8984035294678,12.1826934791529,11.5185245523233,11.2807675780838,12.4975060112273,11.1570627694878,11.9131034081122,12.0701651638594,12.0654103340113,12.5136363786489,12.0128329673543,12.1401847626839,12.2043342878039,11.3769808670485,10.8796237258684
"RPS11",11.6819930309968,11.3625325791377,11.396368401818,11.8426623625847,11.5355640952709,11.8593864274549,10.8306181720816,10.5877415902972,11.5084563652411,10.3527731180963,10.5792712742602,11.8321177431532,11.3120342875074,11.4062756350516,10.9729154712355,11.2740127183624,11.2559799274805,11.0303860599979,10.9522448004492
"RPL11",12.1015032501295,12.1668841369483,11.7606798595093,11.8518068848778,11.9980903933088,12.2905501618441,10.7571535357122,11.7658485860432,11.6791116927069,11.974630329937,11.3830387611257,11.5592855088699,11.434099899962,11.4172471736154,10.7207801276313,12.1061335461476,11.1778186504449,11.2815838644761,10.3003496998469
"RPS8",11.0590125463604,11.4555317544113,11.1071752262024,11.5756991307391,10.7942718264247,11.1032114655209,10.3553305546841,10.6705770873498,10.5733795401718,10.6676317387427,10.5573687193821,11.4023058412864,10.8351153863375,10.7362247155676,10.3258163251831,11.2114750310707,10.5127120127585,10.5589978107144,10.8995002584104
"RPS27A",11.4623341737001,11.3073675229732,11.1780191546017,12.2577576242907,10.8100719179887,11.140680295978,9.90279495467646,10.9005440865539,11.3270455426867,11.4532477029296,10.6519247820228,10.8669716786691,10.9996268119698,10.9255118523043,10.6661236222793,10.8909475825221,10.7393028616409,10.9519277385885,11.0492535556039
"RPL32",11.6518021882752,10.7331321923736,10.6635930432385,11.4495395025753,10.6654533703023,11.0032352260521,10.8252698122281,10.5688993863214,11.3630270938769,10.7720536359981,10.6338437836869,11.4651878647314,11.0520272079631,10.8491503388276,10.6008399781901,11.5554828519559,10.3281450165773,10.4272168033213,12.2016922884751
"RPS3A",11.3563779600747,11.1044383372059,11.127008069187,12.1372731711282,10.7615641295006,11.1494582595556,10.6162598338124,10.935158113252,11.3882719217182,11.158800099538,10.549676814247,11.4863887473659,10.8758854854324,11.3613492175582,10.7189664815071,11.109742431933,11.0027277359705,10.7559023534075,11.374657085234
"RPL37",11.7091074459981,11.6291178264862,11.9759883892965,12.2400798056288,10.9482186734325,11.2643372619453,10.3770191723,11.4310682957069,11.8719252074879,11.6165083876656,10.7479305432012,11.4419872722659,11.4317934063537,11.0731790641712,10.9164372175526,11.9099600134221,11.7327094461277,10.8053416641519,10.3098325021098
"BTF3",11.0036936470053,10.1304162612047,9.93852423890605,11.0722571197332,9.69903168272718,10.0643614738133,9.01617610845106,9.9915817441751,11.2225590338302,10.5618655039886,9.73558763503022,9.94077455765176,10.6042272954559,10.2511815920559,9.56072508365326,11.2531352882142,10.0559034020733,9.39224754237741,9.64956912321358
"RPS3",12.5984069763359,12.4361843893724,11.9448368754906,12.9911529914595,13.5311082601988,11.2958258857531,11.1567275313079,11.9867937050688,12.2349023495615,14.385227693592,11.4574820773913,11.8321141514787,12.2947013803028,13.1586046062753,11.3899282231754,11.9025268318095,12.1685381465924,11.6020971140266,10.8763940506227
"FAU",10.490836467232,10.1346910895032,9.53986119414835,10.7099040576674,10.2396148124189,9.36603039740801,9.52798301965306,9.97205753480763,9.96042910049085,11.2555672270855,9.73500388940052,9.68231309781211,9.41984952037215,9.67723269061577,9.81351624462229,9.84393831977065,10.1077861321953,9.5630589513414,8.49239108477506
"ALDOA",10.7334193899537,10.7480317441405,10.464648821327,10.3307609182725,10.9979896494681,11.4605406409095,10.860021519946,10.5456569079458,10.3414416783589,11.0858490353374,11.2475039846233,10.6145869489366,11.0509391904867,11.2372330885505,10.3680992352929,11.2542852126793,10.2144507049531,10.2672216275908,10.9181617954953
"UBC",9.70894568890078,10.0719108538376,9.9541116938193,10.4127814597466,9.96675341633996,10.1764935431392,10.8739702041453,10.367676898969,10.0093916453295,9.43735185681133,10.6386555972541,10.4579136091339,10.9475203799477,8.87121420068457,10.8044147921517,10.9114945130307,10.6911502746605,10.4663482686768,11.2512294635279
"DBI",8.30050657973111,9.01694501795319,9.59424508231341,8.61778098290441,9.72544689276957,9.78824746759113,9.19272534811767,9.61558101112484,8.1281573314197,9.98186754488363,9.50926686798496,10.0914235929648,10.2435827721276,9.91794448514371,9.15709687406814,9.40636015127883,9.06372898807939,9.93451021483736,9.79755697626725
"RPL30",11.4386101717243,10.3819776388878,10.7764718913643,12.676022384401,11.1882324064191,10.8722052963748,10.4912401288095,10.7782002671471,11.3444435526886,11.2443980950452,10.3860528677873,10.5474954912453,11.6449492918625,11.3833823030737,11.1737845852677,11.513272200525,10.7246183639766,11.1658046383204,10.6523262195605
"EEF1A1",13.2860507183484,13.5001036745517,13.4252096278648,14.7111421813065,13.2563049723054,13.0250646209249,12.1697605101588,13.266006959767,13.5422274937175,12.8645342025993,12.7830217342483,13.6158217985033,13.5250947363607,13.4188989574417,12.6850827562124,14.1645409663399,12.5424485159161,12.5523849302619,13.311570681834
"RPL8",12.0436688528929,12.0945537901633,12.3306901815445,12.8276809250409,11.457543175848,11.3300058742967,10.3670954113799,11.1923541850966,11.7837298399163,11.4141485732096,10.3766243264491,11.5752490855801,11.6052168292002,12.0858215074076,11.0528543161412,11.5886172313444,11.1726049024995,11.6639213791299,11.6252580041498
"MFSD12",7.81358839143806,9.8397409670508,9.56701330799192,6.12519113248463,10.7588977786519,10.9832891112694,10.9759211336608,10.8444151887669,6.0232965289531,7.94737473745788,10.6412520615362,10.7417958793915,10.3250194389348,8.40164576884654,9.54288659988954,6.21258341231541,9.32927034610467,10.2716263930752,2.67539274556891
