"","Hs_A375.G007.LK","Hs_FemxI.G007.LK","Hs_FemxV.G007.LK","Hs_LOX.G007.LK","Hs_MeWo.G007.LK","Hs_Skmel28.G007.LK","Hs_WM115.G007.LK","Hs_WM1341.G007.LK","Hs_WM1366.G007.LK","Hs_WM1382.G007.LK","Hs_WM239.G007.LK","Hs_WM266.G007.LK","Hs_WM35.G007.LK","Hs_WM45.1.G007.LK","Hs_WM793.G007.LK","Hs_WM852.G007.LK","Hs_WM9.G007.LK","Hs_WM983.G007.LK","Mm_G007LK","Mm_WNT","Mm_WNT_G007LK"
"PRDX1",10.5028687305776,9.7582531517583,10.4743486676302,10.3136551688469,9.44691379867886,9.98958310493909,7.99966653567914,8.32948488747835,9.83312223614851,9.65088664815092,10.7703641419881,7.18295670406106,9.31194104361979,11.4386897526885,7.92913048756956,10.1413745659955,8.98071289402178,9.84455829771146,10.6733077191839,10.4978700887533,10.8604518483402
"PRDX6",9.29236938272194,8.73218794166899,8.69291043232726,8.19318344289158,8.29924177629028,8.28775959939249,8.60858225066435,8.14976978370575,8.46218089746078,8.87739816956198,8.32474544513852,9.06117359351109,8.86114835765733,8.52065738435338,8.53071044385801,8.94069982274107,8.93051707173885,9.02999845696206,8.10814423175171,8.22097910297993,8.07557661200644
"STMN1",9.58471636519677,9.34789922842422,9.31970963032373,9.10379179302054,9.72527341255609,8.94204034040303,8.2884013081739,9.05333530230077,9.65388222272035,10.2513247308762,8.88695728466104,9.41075601228116,9.08359403138156,9.7030712503658,8.63237970324938,9.41314095434832,9.17564872851611,9.52011095274931,8.59956571544511,8.36631413837905,8.55184793212051
"CTSD",7.02587133329217,9.35783915669615,9.34402755177015,6.78218861308196,10.2756509298104,10.8394150513826,10.8045242370112,10.418172994704,7.23193066158846,10.8973453922251,10.4272715041854,9.94297649536074,9.85631255007536,9.20994524815696,8.35176774430171,10.0010601695745,7.70091303512167,9.84858381132391,9.63638367727017,9.82212527347136,9.78407629006979
"RPS25",10.0687642554989,8.8536333559943,9.06583693284839,9.72942960499078,8.30656942598592,8.21171285793088,8.87420890004365,8.91168755594797,9.45545150569653,8.19797968799139,9.02326101952207,9.39921667973878,9.32235130523033,8.76211735322873,9.07496918594421,9.00742435184119,9.8861582224432,7.32740057903449,11.2986614755613,11.3661194146738,11.5645823490597
"SPCS2",8.19779461362698,8.14353330699245,7.81486144649467,8.53725235228861,9.92649683199427,7.63707703516433,8.34412683011258,8.28913781566231,8.29235265047761,10.463287763907,8.8939475460728,8.27497764850746,8.4939927699914,8.76197165236242,8.41855228262981,8.14429101549426,8.45516132875414,8.24107555118686,7.59518863525384,7.80288406130212,7.79282071162104
"MYL12B",8.70750340226508,8.93160810229303,9.49354157486801,9.96638587932527,8.93793489176567,8.20028952031915,8.15078473282806,9.290211578682,9.08609412465232,8.78709507750087,8.47717846755908,8.44412064919597,7.33067244831863,7.58754821214597,9.00826964196524,8.30430207988686,8.54788057095448,8.5855192230576,8.20361914141508,8.05897928793401,8.21800686381935
"RPN2",8.46128487587708,8.33642542946733,8.18885244867912,7.61024008509695,10.2769061180449,8.92797983555695,9.25928284669599,8.96580397677538,7.70736120971553,8.92350634984647,8.50875522016906,9.28516415359297,8.20943045204189,9.18580956641621,9.32780341200969,9.02115342266202,8.72253949730975,9.19865753193005,8.19903591706774,8.29192435996462,8.03667268116665
"NPC2",7.35382356494878,8.38540043576977,7.81117092033966,7.47274622557136,8.29359845643645,8.6040082154201,9.097665393279,7.9962175864789,6.67260067497765,8.83554250130788,8.11465655568082,9.86847665412671,8.30127915463846,8.33648933123635,7.38282238357475,7.10632967757018,7.05732358189747,8.32488417587041,7.03727049644343,6.98201666576801,7.16822719174719
"MLANA",-0.658460042797767,10.0091011486995,10.1087414257656,-0.847165404722121,9.28659892825366,11.1303844727849,7.26128320685391,6.83163089842239,-2.54628205922896,11.0736204576843,9.45862295571536,4.98829344320643,11.4020986999659,9.72108724055746,-1.47931940526296,-0.961908597563782,0.0319996658744603,5.79331493656788,10.8514146271822,11.4949049131553,11.3918570585081
"SEPT7",7.80729466308141,8.62910993216506,8.52696667948726,7.98653620548313,8.7551426067976,7.76525173470942,8.96030313108061,8.09313814440117,8.48899838906447,8.05672993659905,9.0020521530602,8.82911442131026,8.35412254379883,8.11604243749895,9.41670281688063,8.05031396239492,8.89745259354848,8.70723805994147,7.24276730497086,7.30637487483863,7.41591849839058
"CBX3",8.39218594369739,8.82194063217237,8.79796847122927,7.66608723021989,7.98773567198086,8.07260256961606,9.51676622010504,8.82623329259376,8.30035980558205,7.8434713400807,8.98726936762494,9.16460805454666,8.78247985770089,7.85524753282853,9.35121854362566,8.05686141026168,9.01683733827432,8.53173286195776,8.13603443115236,8.17325681527951,8.05957558246665
"HNRNPA2B1",11.1686961510825,10.7937460571042,10.6833039474345,9.65568535115476,9.99489476606469,9.77912469097824,9.96888091249503,10.4409257684088,10.6010443239613,9.76274902432535,10.4131778115614,10.326426685321,10.2687697426241,10.1467514899507,10.2115213900315,10.1420814627578,10.5685687492887,10.2918756695173,10.2837352478307,10.2423522245552,10.2617316824769
"PFDN5",9.22885672875436,8.58107034918021,8.6965088240161,9.53657524995231,8.47269037356442,8.75470141815758,8.6566504301295,8.65654112314917,9.11991489031882,9.91886961260979,8.74954609531128,8.6701880551739,8.69183655774433,8.44918421874676,8.09462495618042,8.63394342335036,8.86240855858777,8.70341054397139,8.69836650388768,8.67846764948059,8.98736716193833
"CDK2",6.93405393237976,9.87120323899259,9.86419860626003,6.84134071788068,9.71023494078779,9.01926492833757,7.12777953055355,10.4057611164718,6.8425208953911,8.1876880725075,9.81561273233326,7.12120100556104,10.2601599056079,9.25129369794092,6.07412719385469,6.33112444252198,6.43399653959612,8.98509517883457,8.26501343915176,8.64568715587954,8.65622101683846
"TUBA1B",11.6604678332755,11.0666199561745,11.386452083902,10.7373038069287,11.3506245204838,10.8272531829859,9.94250302349719,11.068446156486,11.2889862846134,11.3404751525622,10.5559998457386,10.4186158080946,9.9731037028059,10.3860220854819,10.3465795982804,10.4926340831012,11.3375566199863,11.7585692405485,11.0860536027039,11.2026027758536,11.1209725755931
"PLP1",5.13973735254393,7.37003591573903,7.31910783724233,-3.32192809488736,8.85231127143469,7.99274933004271,9.39719730047653,8.68197255003199,-2.00769855090948,9.44716824063853,8.20104965486588,9.13436556973102,8.05332576539354,8.73711769404591,7.76851741002634,-3.15323600051254,8.06785719910691,8.21241789965286,4.5865434891854,3.92356110430345,4.43919145612463
"MORF4L2",8.01557954143274,8.38846470276362,8.35142709961709,8.12734739884703,8.49975197148097,8.89154560131466,8.83795691230689,8.60149928180588,7.87107465610278,8.83678764767403,8.5731183697572,8.44539779461321,7.84828702958455,7.94545529759356,8.60293802795179,7.88457546628452,8.99817062929282,8.61608051389016,7.72219582371594,7.91325232834378,7.88085170756296
"ACSL3",7.82498892323783,8.80900823838268,8.80944077075523,7.13353103736698,8.45288323163426,8.71660324155466,8.41151093738186,10.5205583448173,6.589037919069,7.07072690795773,9.22933752503744,8.68060147840386,9.41803743572316,9.00031470011043,8.2471131740749,8.36463462574896,8.65865635075555,8.55678860083893,6.40121311151994,5.83487239644978,6.23787199223549
"RPL23",12.2450091432561,11.8472715885879,11.7384030154845,12.235891314866,11.6442353851556,11.2299585576567,11.1386305406629,11.5525363972049,11.665367029482,11.1203147963366,11.5607429183181,12.0476453795673,10.9530823925222,11.0444863127556,11.2579881665517,11.8179649623035,11.1355294541511,10.7179215064314,10.4144206379176,10.4514943641412,10.4296028637588
"SNRPD2",10.2456585766507,9.60439931047401,9.61479130025293,9.41825199888549,9.97870286517436,9.85817804625373,9.33839048558225,8.90375073441751,9.66576974795866,8.54657294513383,8.70463078426876,9.56140854089063,9.41054156635357,9.2360876305758,8.97785497389708,8.7201439896298,9.71623398421246,9.17530272810514,6.96872206920452,7.0861802296445,7.09071004700704
"SNRPB",9.39979065476767,8.52863365866044,8.78464471242205,8.41436205366833,8.13321453559062,8.89633814837889,8.50922508617943,8.56356203550379,7.57628426133537,9.1986438450639,8.09885605774375,8.23478037059763,7.84983810196188,8.52883119225209,7.95098360742783,8.4325685951968,8.52014394466672,8.93887955060984,8.89156915351399,8.9289398887005,8.885117643432
"RALY",7.2905323695898,8.30719743291386,8.28505673649054,7.76999594567652,8.18940828767868,8.13523679670138,7.95726410434193,8.39084254923789,6.91020167062095,8.49792303770276,7.58730266190925,8.2673362756844,8.52308680831247,8.70962920515759,8.05439844939335,7.92487780021816,7.39377800078992,7.98531315122685,8.35841929863808,8.38021262679765,8.3937418239558
"DYNLRB1",8.16125021063258,8.11775932382922,8.20216084524437,7.51760276964706,8.55368841340414,8.08855666578808,8.28453599373318,8.23387707589675,7.04355393370169,8.25655009445232,7.56673863241676,8.04668687436456,7.92153098019067,8.54432120705753,8.55166375091232,7.62602539243111,7.83603430090322,8.17170484130331,7.78574309374114,7.75044784634688,7.8319972151726
"ERGIC3",8.16967327041693,8.10392711173611,8.01913592379403,8.39644375879934,9.45832023924322,8.91118018351053,8.90109956247173,8.23749767266134,7.5554671016442,9.27570055116929,7.8614674659617,9.33671470926836,8.17366652243599,8.76703952983204,9.38173091546169,8.25550663756009,8.57248371954962,8.53764328063303,7.13720394628885,7.06051400380447,7.06502314644955
"ROMO1",9.2520590357442,8.51415952404057,8.65301168463073,8.49854631336155,9.80584681747589,9.1656872856883,9.02712814384421,8.79919150236182,8.9532803117172,8.95074530373546,8.17575247151051,9.06142818676861,8.1195554515416,8.65648865361845,8.98147689434814,8.42217281059544,9.05454395598515,8.68354885851424,7.23637557665986,7.0222718846239,7.3321257176701
"CAPNS1",9.98687060309749,9.41218596997463,9.40051458435773,10.101847506334,9.6625898515022,9.85235785775457,9.759180150643,9.19551933007732,9.72875977733681,8.7028703595978,9.20188017803385,10.107177909903,8.98780902292981,9.38476938444127,9.05498854581024,9.46074941543877,9.44034861595302,9.50788762460702,8.69442269176331,8.69413051164643,8.62790797120639
"COX6B1",9.91900407710206,9.4292495461561,9.61457760841035,9.11226407257233,10.2176493835062,10.0018127083553,9.26322301367922,9.15459040022786,9.43810560294045,9.50678472588716,9.21535268842098,10.1498700104967,9.82086556586841,9.45263674727047,8.88598717296144,8.80151832648498,9.41748242784429,9.18739546029827,9.49090663203766,9.50087061068645,9.70455612396065
"PRDX5",8.65922109704843,7.79703103081024,7.5319648319239,8.91846650935573,8.53020489713981,7.35395115967296,8.08097029720077,8.13814049615269,8.05029691803626,10.6146320166112,7.98885429791805,8.49517929931284,7.85522837390633,8.10034459850904,7.86855727660819,6.90368841199052,8.96994545589496,7.59129999467198,6.51968984644347,6.52265635220704,6.57945776714041
"CANX",8.69244167818288,9.15318111929418,8.99750295154662,9.18897792942633,9.41623428362826,9.85643704966245,9.06518721074548,9.7006238489518,9.39560315844734,10.7920994288336,10.051733777142,9.08088993842663,9.62434182765987,9.4432145133389,9.70247127518449,10.9573006946973,9.5292955208785,9.38849964709927,8.6727905357847,8.75326950028982,8.57225159776394
"COX7C",9.96614130268891,9.59588348562799,9.48588947626127,10.4025694217524,9.73634778830448,9.80810457207449,8.82383865012097,9.61354780204438,10.5757303117735,10.3795594101892,9.70065334928039,9.71983821497279,10.644404211932,9.80760078154029,9.33434995557137,10.1170769342104,9.46577689782023,9.24709486304695,8.65360680377522,8.65027547691365,8.85937844766353
"UQCR11",7.52942306674429,7.80037621187729,7.87842669278534,7.58225132433699,8.09157959997751,8.20950516430055,8.08224906685759,7.84664990466053,7.65544569279232,8.79858466018973,7.49752457939229,8.30806156631988,8.34580572733465,8.63965748469842,7.96739925565243,7.14211400535679,7.97090069347961,7.47874853596439,8.67884018852653,8.67020102405071,8.80230029183821
"ATF4",9.05097121570716,7.78393468852476,7.86767079610501,10.0503778087113,9.35384658344015,7.6128415169046,7.82089917712236,8.69672956011422,9.54144446096934,7.85191032369618,7.35104337701515,7.65298400315321,9.92708319956393,10.0601307943724,7.37595488217359,8.14086666019612,8.79744357307736,8.35613500634898,9.2535088872587,9.32931340792347,9.37143431584379
"ATP6V1F",7.59162621398471,8.7838309740367,8.99192958243272,7.20853156006395,8.48049118488295,8.19560399274103,8.402720595262,8.43802659971338,7.14337006792146,7.44381359962657,8.42752956862405,8.59915529017941,8.71380808590637,7.9608568830265,7.73815811629988,6.88999560867854,7.4740040660181,7.59599638958925,8.55824168561293,8.41267656586192,8.7649694903213
"CALU",7.38309336920307,9.42675511528288,9.19176672295604,8.03879926150267,9.42321237284265,9.28358628695369,10.2847643054683,10.0816014855996,7.93305849980264,7.56558307714219,9.98965071339612,9.69687042869121,10.3007571884576,9.10670939601404,10.2715449397411,8.55070445405359,8.92198258414541,9.17359932103498,8.3825891559005,8.47588508781517,8.24652797614326
"NEDD8",9.13781138161785,8.59357493936477,8.36725513655525,8.86263693929656,8.6341101315241,8.01534316157124,8.50396686055655,8.40208894167434,9.37500719611241,9.34760087349959,8.39503588654378,8.99513171095058,7.85713797010206,8.17113221655331,8.83206225350638,8.55243326010982,9.30759177765003,8.40184958364328,7.76444174930151,7.86573926142263,7.94561921457528
"PRKCSH",9.20818969424722,8.02671944253469,7.92866999493569,8.41513569060389,8.21178124035844,8.22756807699181,8.23837303995043,8.06312387126652,8.05266075527571,8.63921992351349,7.85658577824582,8.50008815809016,8.40001021267063,8.34552201091406,8.59571087565432,8.26715150239965,8.38214056444277,8.30531604588347,6.60275415266212,6.65217576498659,6.39406989873473
"RPL36",11.3785788454511,10.9196682791404,10.8923529831182,11.4139168398201,10.4734624941253,10.4817128005416,9.57881325483003,10.2259819487784,10.7836433832754,9.96708185367289,9.314368613182,10.8558751397001,10.1709322845842,10.2567706022685,9.76655012540797,9.91796654786095,10.2869171218907,9.71758262034884,11.2472571479693,11.2082739974846,11.3344233711545
"ARPC1B",8.10237226686617,9.63769033643273,9.72369527223938,8.86668181447746,9.48494777225806,9.51101296070892,9.61512983216409,10.3385396838302,7.08084093139318,8.84532733856537,9.65956589732629,9.22295324145509,9.9956114530172,9.6013258294592,9.76440726748877,8.15441422453331,8.69576474430426,9.10628967144164,9.07146726641924,8.88689287009425,8.999454836394
"LSM4",8.83234317586223,8.0795770170042,8.01752599419541,8.20023137919953,8.17657498618882,8.33318506814788,7.84476821708014,8.07277194198886,8.39430682065124,7.4994958418371,7.17492682523814,7.93249481861965,7.99751876890398,8.19520355922236,7.74448927264041,7.37399641995567,7.98803961722223,7.15917800433844,6.52774728434354,6.5022369059385,6.47318014140552
"ATXN10",7.69426772047174,8.18485993464793,8.51886386041869,7.98752842983468,7.97307260334074,8.43056309231673,7.84484077797756,7.53387163555629,8.4451001514387,8.16377987732394,8.08478502040276,8.34488606503561,8.89604991265281,9.01000170176774,8.16062018862841,8.67008221055726,7.9620312670916,7.87017075559549,7.75745444198044,7.77064408730606,7.79472525450192
"TRIM28",10.2903857098702,9.43335974496797,9.71353916708018,9.3172307881746,9.56043677248234,9.54601545784321,8.81581988340067,8.6908924165559,9.27497824269612,8.67920708944629,8.83943480373272,9.08524363716041,9.06210659460817,9.2196711492363,9.37213177162179,8.99001365623962,9.69848362590186,9.2279388264242,7.97967219425539,8.01497800325002,7.83952424052278
"EIF3G",9.21136565253426,8.57532979219171,8.56291486849479,8.64160238440246,9.14277053413109,8.53995401599529,8.01409278127926,8.24457040512328,8.67710433391471,8.23299566362928,7.6209243021585,8.5047941688166,8.27361560588756,8.23573653033155,8.12162615390383,8.23236918910738,8.49895944413181,7.87991856424183,7.30034036726162,7.44483273249342,7.26801151141934
"RBM39",8.24691291177571,7.99996810892152,7.8550353658571,7.87661036972235,8.71635520053943,8.32010321048983,8.01115707315709,8.21036907655659,7.61550797509382,8.25093300124494,7.46022487911475,7.71030637113203,7.53002163172009,8.08224729889943,8.23676114771291,8.1238929532787,7.65791206913753,8.00290683410197,7.21376460636231,7.30955889895603,7.19243511774438
"COX4I1",9.75421555304097,10.0244919149311,9.38578086589339,9.3657334938098,9.97811265088001,8.73597400544156,9.11263038115295,8.42540578451637,9.32817406687838,10.0055537832261,9.21045183172428,9.47411545398926,9.33049694595838,9.53538699332883,9.10232870421646,9.17114127587227,9.11568215913504,9.19430645863161,9.58876480209621,9.60327401040791,9.79424340390069
"COX7B",8.19517375578465,8.69694033029326,8.59457542468143,8.22035947630988,8.41994404499217,8.04529488659866,7.48307090229665,8.20861168384518,7.53443780258658,8.89510907702918,7.93964983987386,8.39844902979315,7.97289055172212,8.16347203999285,7.186916375559,7.34265019883113,7.69128442515471,7.83650009424953,8.9149449190596,8.79748881541884,9.17396005171107
"CAP1",8.89179661747747,9.60886845152228,9.45575358615838,9.37263446980901,9.23146903653958,9.92260501686511,8.70009232296663,9.73289374289286,8.78903244127272,9.34851713695747,9.59301224801017,9.15191004398917,9.25335694739192,8.96970237379095,8.86201375871958,9.59183213924402,9.06573337744755,9.27742479811224,7.16451095951895,7.13218895496714,7.20444674472885
"RPL27",11.8977982578564,11.4356531869223,11.1264715798622,11.3399737836756,10.9243062603579,11.1668290707076,10.7366658946814,11.2675943888639,11.0919368446304,10.6044018828084,10.7531790947922,11.4128256412305,10.5582304571958,11.141675027001,10.3660941193681,11.0950552141916,10.9798653992124,10.4454226782535,7.75204764358523,7.78076235305668,7.71631559703239
"LGALS3",5.39810318628266,10.4787937657562,9.73646335115834,2.25100479269587,9.57378026723852,10.5146206549341,10.3367320888832,12.0548251666809,5.52818821233792,9.71654688721454,8.76157372115156,10.9133239463353,10.2323068918701,10.1877684953572,5.9781757428391,6.87791002580079,6.59734883903894,8.6170288439214,8.43684596158998,7.98538444759046,8.4203225237684
"RAN",10.7580241091535,11.3817691606626,11.0775048102434,10.8550896145553,10.3699296197468,10.4456266392622,10.1434500217751,9.83571174176563,10.5430633549364,10.5091722030028,10.6387567617038,10.1134483343294,10.062001567109,9.68801793184214,9.83824399054127,10.0459251793486,9.9269650718425,10.5042657483075,-3.32192809488736,-3.04505721792426,-2.76083339784237
"SEC61G",8.42558409190472,7.82624423430063,7.9540404497408,7.97186853818406,7.80765750903399,8.01746294929257,8.06056279285161,7.29404849130014,7.86960222701518,7.72391455607274,8.99069206005657,8.02191174118373,8.05491769202236,7.1032762672329,9.13787399350627,8.14142728149538,8.59890453865924,8.82454091682604,5.38200357094926,5.5284125553438,5.84242212243862
"EIF5A",10.7783343636258,10.2152764092251,10.2157958443793,9.80045543999505,9.71494747741466,9.7808250547804,9.87461906959675,9.79656909415235,10.4187962208687,9.9330449722103,9.85415689436662,9.81763539935801,9.55303238365187,9.94203491364843,9.39233712779082,9.58908515692214,9.8878008542381,9.44759811258077,10.3620376156141,10.5596064235293,10.4298257099919
"PCNA",8.40963597066553,8.31791917172208,8.47279781101049,7.230894747221,7.69689432454915,8.75853915730233,7.86116938797434,9.33428336664563,6.40840343814954,8.61189654981744,8.1670188134561,8.26191966463556,7.57443899696677,7.77937484749884,7.53010747815323,8.37721201565925,7.77613683566841,8.55369520941809,9.11368170810062,9.00878683820898,9.19562895460849
"CCNB1",8.75789213647403,8.38634596228135,8.17111534024787,8.07758659793218,7.99354372296486,8.50392433262791,7.86888395185586,7.88138853445651,8.94867245101626,8.52429202074896,7.77615082341488,7.83106347877408,8.73644454831642,8.01215434569862,8.02088953862095,8.60312541311438,8.23871833002386,8.04636019209202,7.27708044226108,7.34993565404326,7.37810098076199
"LDHA",9.98485951442366,10.7576564165698,10.193419520839,9.89412574101777,10.4199703502796,11.582982717596,11.1371236804684,10.5378740260277,10.4913136210547,9.34595624029422,11.2605801209091,10.7201575652942,11.0071587822429,9.10391487968937,10.976183125654,10.9777906764156,11.4084927483133,9.98130965606365,11.1713290292985,11.1944794410588,11.2746479383842
"RPS15A",11.7272641163765,11.3408760436077,11.1917460412844,11.9801289244545,10.5527578472006,10.6876624287907,10.250076210842,10.6193230147422,10.880302326733,10.043028315598,10.4970315685739,10.9418094908283,10.7868801761264,10.9909835610084,10.1701930398502,11.3611574632401,10.5036603902411,10.2856920091662,11.1766440608218,11.2947355186011,11.5079620706084
"EMP1",8.19045814261968,10.1058361703274,10.3496319458149,7.04416889012395,9.32349992394791,9.97183278469832,9.11217980697819,6.58703255866682,9.26261649357104,7.09567259728533,7.26174350582002,7.13710082140761,10.5174598929652,10.0202484560032,6.99312042555773,5.58705876002481,6.52266662484619,5.9092631574191,8.11135792293189,8.42139509998961,8.26509665416753
"ATP5MC2",9.92666196357636,9.46030327484699,9.49942593616394,10.1875665847608,9.39936659427154,8.47393963359715,9.01455676343546,8.99643890614102,9.42287991443152,9.30316210878845,9.47654319862634,9.37442309357626,9.54919447007158,9.55580351147213,7.77236868261676,8.88630793320677,8.96094795734451,9.36539437215292,6.06514586468445,6.10781299228437,6.01354749649936
"CD63",10.5062805477398,12.4457850613676,12.4459069739425,10.1054985325896,12.0199719275622,12.5774363017018,12.3973120919898,12.9216133738406,9.81208865655564,11.5893232064423,12.710601492507,13.1328714792195,12.7020918770297,12.5602874651084,11.4407304939852,10.1388018748869,10.1367961711133,11.9128577832491,9.67995474655741,9.78209987178991,9.85565485432416
"CDK4",9.43255853080993,8.74406733934225,8.74479823128674,8.86092326244397,8.86755504492724,8.27631581678277,8.43029811045171,8.77957155664363,9.21946528309398,12.6389338982672,8.75404217602646,8.45135541223363,8.70925109830794,8.50930834701186,7.97848125438639,8.06320685178614,8.7789873223663,9.3085470379649,9.56477668025885,9.67689500737812,9.65519718373462
"HNRNPA1",11.9706375296992,11.2598073131065,11.2831749286556,12.1262940512707,10.7446548747393,10.3239669247116,9.74568741165739,10.8273747819769,10.8459469824246,10.6876719802364,10.361696909707,10.4083581602989,11.0046677278186,11.0091343039087,9.77547367667086,11.1466740278112,10.6516261784567,10.3325073238283,9.54182558347179,9.70987887489104,9.47747123668906
"CCT7",9.10433945922016,8.73531148831554,8.88015909821673,9.02508745409406,8.23055370403626,8.60575381000408,7.72414969125802,8.10291242294717,8.69144347664942,8.4010835757839,8.31841898181468,8.11423116780463,8.61335349187799,8.55188492907316,8.20512471362515,8.03905565651099,8.27928106047564,8.60204481301511,9.26613819569039,9.44933566347339,9.40137807382965
"SERPINE2",11.0915194204486,7.56478616329022,8.19916189862019,4.46106808178792,8.223181889965,8.66678471791446,12.301675936169,8.63138457879277,6.65440986750439,7.89424625166521,10.0229085753132,11.96018864585,7.66785576500025,8.33706658202446,12.2942889524952,9.75917159926482,10.5321311417476,10.2098106130701,-1.23456581037767,-1.73877654438914,-1.21873383762475
"COX5B",7.90142853556701,8.25231378597762,8.22840602000276,8.22735932001389,8.39828022932623,9.12129439693715,8.35372738257792,8.55519032378533,8.05088593040901,8.83426285783406,8.5668796288099,9.2973658251068,8.85170496874581,8.41371863377418,8.4391315188881,8.24737911368132,7.8983000795645,8.36955396120053,9.69859571803399,9.83664551370367,9.94813653446374
"ITM2B",7.61145674540578,5.69350950520812,4.32465078341509,7.13021214206053,8.9799789918626,7.33668781017617,8.83808849131559,7.30254584720571,7.72816043576902,8.43982341722485,7.9671030823975,10.2749328459747,8.16270832716979,9.27917144372125,9.00124784516556,9.28172043004077,8.71355969512822,8.09647438104541,8.13198357099238,7.90625868128218,8.03856105254203
"GPNMB",5.54226189132034,9.15959694250018,9.01206039432775,-2.60257804496128,9.28971608238269,9.65420796377895,10.6071731625541,10.5143453970198,5.43428167836024,10.4068478739314,9.80067528766982,10.7551871017299,9.57348678166982,9.21614393886938,5.9533652445955,4.23607294858437,7.1746354578588,9.32030082083086,10.6736166444793,10.8288323028906,10.6699142149794
"RAC1",9.0981536498196,9.16356922534012,9.10245119215311,8.53366013535929,8.72463309482161,8.32467453825675,8.7651540250901,9.22061411320143,9.07128999365496,8.79511593058763,8.92317985628758,8.89625217411709,8.59752500762201,8.29335343140542,9.70554512763128,8.15485254741571,9.22006143802362,9.09343874914583,8.9823438383666,8.92519846628977,8.88438997058613
"TXN",9.73148354930434,9.49335433892559,9.20076419717039,8.85474996709086,8.50435984010407,9.0442925433205,8.43040719265307,9.14044195615311,8.96120565600903,8.32640535219565,9.13265155645525,8.44720392343094,8.34424013590579,8.20544309275657,8.58099453761963,8.65370062413724,8.47295291381713,9.18813330223558,9.46754855213548,9.43553615453325,9.60775730925831
"PSMB7",9.14082334026957,9.46855355875911,9.07415681123505,9.02882664498929,8.67280607117338,9.47001710327392,8.89376114556834,9.17683059045812,8.56344714577552,8.90955774287516,8.35522406146963,8.81751416946944,8.1053193041714,8.11406167306979,8.47871221189217,7.97462416199925,8.33549084613316,8.92673810701809,8.02470603464695,8.16437994433608,8.1529345321884
"RPL35",11.7385812746739,11.7070634253696,11.3304159068834,11.4345241473117,10.6417718126404,11.1799683325387,10.649700788401,10.7965710255678,11.0642140021767,10.8129874363286,10.2577165632166,11.1410846100361,10.2254883710384,10.5235813729846,10.5412188765315,10.54521380171,10.8397080187412,10.7848281342457,10.054990192173,10.1933968633169,10.279337133127
"RPS6",12.5340986366596,11.254965978144,11.036576922247,12.4676647904586,10.7271347145087,10.8713094721651,9.79851252585639,10.5148299181279,10.7418220250193,11.074246971583,9.99290217101294,11.0111141019924,10.877648686262,10.6342514025259,10.6443996705602,11.0920537427285,11.0828138219685,10.5002747397553,10.6861210074738,10.6602136038829,10.8198891791496
"HMGA1",9.65723590942148,8.19882130051301,8.08605329726294,11.1567490819653,8.75346665346045,7.17681390786893,8.22193078834847,7.31713513197725,10.7485051887576,6.54053804715051,8.43610179381434,8.10329079589275,7.43119941834746,8.03650412382042,9.0256090896168,8.75700556321785,8.89887818101786,8.95326598894715,8.84623508610524,9.04192766406799,8.83234967213747
"SDCBP",6.55449387489492,8.75961152070854,9.62643123137603,7.86117229142141,9.10468195155114,9.55764443349245,9.56875473093919,9.52080669349601,7.00792458216436,9.6523914569134,9.05354390167418,9.62119483107885,9.78702014889719,9.54755676466197,7.84436759058946,8.57154971040304,6.28896722067913,8.89528266886347,8.48561382195329,8.54533909710965,8.68103846322439
"RPLP1",11.6899102081265,11.5840779013974,11.268560800763,11.3704089147896,11.0082463648012,10.9665603866198,10.4565104433636,11.2832989954268,11.2561108411996,11.4747378493037,10.2776630474362,11.2873538567584,11.313204251543,10.9257604113172,10.4642473670794,11.2721867117942,10.6727123599817,10.3268232934551,12.7971633072048,12.7497066787743,12.8584055719948
"HNRNPD",9.11760108339487,8.55964251878766,8.60257400434128,8.83843459474721,8.18820363627252,7.93710438536407,7.62123778670437,8.33209462604023,9.08260968231914,7.91613248280472,8.7549493951141,8.07480820178242,7.96860501117384,8.28127585089662,8.17272462813123,7.49873254599824,8.68607968051834,8.36385514079653,8.43043165364543,8.53128364870534,8.32409497621577
"TMBIM6",9.29703470909793,9.34230325600617,9.38991731881779,10.0576511560928,9.66645497917409,9.84968141659659,8.81654727865749,10.143971658025,9.80533486463652,9.45164885694548,8.50367713492703,8.96873563952713,10.1146443793616,9.53905021423957,8.78686967735679,9.11615501177786,9.49975617902682,9.49337332960375,8.43967264857394,8.34098499019139,8.17829833918035
"SERF2",9.9385042697419,10.0916432891633,9.98750391276622,9.71599175796245,10.3195239968806,10.1138628054668,10.3097506980719,10.0364574781675,9.49017339672971,9.0426275234331,8.95458763025643,10.330693374642,9.55876780170107,9.78721963528028,10.2380549138621,10.1108991665443,10.0050637832247,9.87982633817419,9.10870851802044,9.06933665957114,9.23633967050897
"SRP14",9.17512267572507,8.95674217706683,8.90620524034146,8.30790548481201,8.95610174130953,8.50380494974399,8.79457289349821,8.82869305067791,8.74110673490611,8.35432267851859,7.6429705229768,8.7852838594852,8.31883965134517,8.57754193507146,8.70975713883202,9.16466001737737,8.680650064295,8.3818440820417,7.47493817506911,7.65623668472715,7.83291205788688
