"","Hs_A375.G007.LK","Hs_FemxI.G007.LK","Hs_FemxV.G007.LK","Hs_LOX.G007.LK","Hs_MeWo.G007.LK","Hs_Skmel28.G007.LK","Hs_WM115.G007.LK","Hs_WM1341.G007.LK","Hs_WM1366.G007.LK","Hs_WM1382.G007.LK","Hs_WM239.G007.LK","Hs_WM266.G007.LK","Hs_WM35.G007.LK","Hs_WM45.1.G007.LK","Hs_WM793.G007.LK","Hs_WM852.G007.LK","Hs_WM9.G007.LK","Hs_WM983.G007.LK","Mm_G007LK","Mm_WNT_G007LK"
"DCLK1",0.201085897613286,3.04925052032584,3.5388895554566,-2.98428984254637,3.17974109984671,1.75514402078149,2.89323185251872,3.50141229617178,-1.31470509797265,3.84772430352792,-2.26062067644109,4.84248030041233,-0.914392816556779,-2.67666998086318,-0.629521923702466,-1.96483713053529,-2.33872808045907,-2.10138658116658,3.7229096783902,3.36393120763456
"CAMK1",2.16596032875892,-0.892932465840413,-0.446220393304212,-1.02428724018698,4.23444979748815,-0.234155030668471,3.46128769791018,-0.964783842608512,4.34540076491186,-0.631598773800004,0.516851280267079,4.96064360630146,1.49849156344523,0.742840987146289,3.81122573688991,2.68114887910162,4.45833902616128,2.31878476393733,6.32295045145346,6.18061551328565
"TRPM1",-3.32192809488736,6.23000329243649,6.18352448300113,-3.32192809488736,6.58049545875469,6.84557837564361,-0.0821192914775283,6.73696215703234,-3.32192809488736,6.85502588630188,4.93456472474157,5.51490286990331,7.2288640847665,3.02912870631896,-3.18036276613787,-3.32192809488736,-3.32192809488736,0.921064513341055,6.47810051104392,8.67731114852599
"FST",7.39610107472578,-1.61721134507149,0.263260576474199,1.26289911946335,-2.97337342574151,0.532506965667529,6.1397041334532,2.99970653476028,3.59972674546352,3.45987473712355,-0.486559125162228,4.1464374568674,-0.441674066027147,-2.57930623151049,7.75733644669827,1.17905254467903,7.15222518215277,3.21508197825657,1.80293850101406,1.99610051884704
"CYP2J2",-0.0572187228858575,-3.12167944558491,-3.32192809488736,-3.32192809488736,-2.23211687881263,0.657622282521381,0.338429184979955,1.30982853546583,2.91379291496551,3.74467223589046,2.83730561698671,0.524592005369599,-0.0357586647948248,-0.54968027008586,1.10204130980885,-3.32192809488736,2.54112593824955,2.3887313923262,1.95088363662491,1.6735299501634
"MYC",3.68325866671151,7.32262044906247,7.44794872171315,7.21167841043482,7.20917590227897,6.70282510921352,6.51614700318149,6.31432837660774,5.61042751813324,5.92085807741178,6.12866532029352,6.91860347526498,7.51362673393833,7.42183104198124,4.99774623589963,6.02755892387049,1.59284902370211,5.58752024722912,5.47133187476042,5.07002672480306
"TFAP2A",3.02108901251999,6.6988647185462,6.45094690192453,4.45555500390513,6.14557420692724,6.10388676620916,5.72990143680153,7.18824837038154,4.77286925834899,6.69698677587597,4.93782577103091,5.19509733450066,5.57356753157132,4.93291563697792,4.53516052813432,5.67492154716709,4.4216245616206,5.27926590913993,4.70767274756416,4.5195850533579
"LOXL4",6.90442604882115,-3.07114921737836,-2.90994075312743,-3.32192809488736,-2.529627478376,-2.84656002881858,9.37937198773732,-3.15021513911701,-2.31953131423105,-2.72509300654091,8.19084714065732,9.84929470581528,-2.86852324483164,-1.62824240438042,5.16425704264584,-0.0558923464427541,9.18398277777748,-0.0713112506636829,3.2538296896693,3.18097032121048
"LARP1B",3.81720924986302,3.40585173726106,3.67401671081445,3.23454617088084,3.73360288588218,2.98674760527846,2.85720765496131,2.89841133122577,2.97258529456884,3.17680617696524,3.72128722598153,3.41589188583976,3.0781218386623,3.80022199867253,3.25683923327932,3.17955752003123,3.51341640242675,3.23508353045802,4.38059550960319,4.25488716952979
"SEPT11",5.92850695078182,6.17928323466249,6.74331398481307,6.62917881290848,6.55400812173539,6.15288978515508,6.77461058875313,6.87541266882333,6.86447822076414,5.61618456291141,7.25537212290058,6.32704498243208,5.00582448544637,6.96134463437929,6.40773449723243,4.8141291671187,6.63462415486581,6.31125776344093,6.17291623784951,6.18925286516185
"SUOX",4.63871924634616,3.5468069346204,3.90557465731683,4.15275243523323,3.35929517972975,2.72964834314134,4.17930962010449,4.13871328564354,3.63063859405994,5.22454770604935,3.85100886799349,4.13708727032746,3.65622219914934,4.05790594635965,3.97444156071099,3.91059586002284,4.53057865512305,4.31891189868924,4.71278880518242,4.78396653655632
"GALNT6",3.11718243223719,1.10799797418155,-1.86518503881031,4.09409059952278,-2.39265983759207,0.205563456696877,-2.609871579369,-2.59673911661646,3.66589198662337,-1.23985628522746,-2.63419491947239,0.00621333455045432,-2.71819905202875,-2.33084797482863,-2.25341010541244,2.11600925351757,4.00172402205528,-2.44944622672574,2.58752150814183,2.50893459824668
"TPM1",7.94341636845193,5.2333942601954,4.6551990514145,6.45254987661918,6.18740153607666,4.13141966936446,5.50911018333367,6.1436863243086,7.47156719505146,5.09530718412991,4.93386561721175,5.26889539975111,6.36722057974446,3.96408052537948,10.4656113607604,8.30392052202005,8.88079125637902,6.62748862098862,8.5932930441189,8.58473284863495
"OSGIN1",2.29519626975588,4.42941879269165,4.32716944325061,2.14200953283319,4.55992346516507,3.53034206029346,5.19425634135035,4.46868332365759,1.33765206499673,5.40067587261105,5.71115045173678,4.12004701880703,4.0044588973873,4.51404847148487,5.072685255636,2.73896887499776,1.99830967147477,4.4035802144787,4.74941330549992,4.5393249686851
"TOB1",3.74997326701503,3.74362919051384,3.85078422254748,4.0839169024434,4.27387692774818,4.25989381772436,4.70955206759522,3.63427122593854,3.61154148091444,3.6694139372314,3.86219566769214,4.36346523854158,4.45670729125236,3.37468632099729,4.03957580253903,3.96119203856086,3.75443451703955,3.6159909656426,5.02212340408475,4.87441317664176
"CYR61",6.06740358090798,0.555218044290006,-1.93148005901631,8.82061713840834,-0.289629606258917,-0.567518179204006,-1.51484836648518,2.33268180173593,8.81978388773931,1.83601337695022,0.294423973689207,-0.715165340442669,-1.17923894494073,-1.89600707429532,5.89810914790055,4.69431932109156,4.19858988155362,3.46764486243481,4.77299916432833,4.581281216679
"LYAR",6.65680590234262,5.48120804583582,5.49080292673485,4.62015083329085,4.56999709300405,4.63387563099761,4.40103123044284,4.81299036478188,6.26123705561345,4.22281295426731,5.02361121626108,4.55158355106805,5.30868340581965,4.6495412660396,4.40473644350613,4.08223064023148,5.34376871008647,5.12547424432661,6.52679106768164,6.60516406418165
