"","Hs_A375.G007.LK","Hs_FemxI.G007.LK","Hs_FemxV.G007.LK","Hs_LOX.G007.LK","Hs_MeWo.G007.LK","Hs_Skmel28.G007.LK","Hs_WM115.G007.LK","Hs_WM1341.G007.LK","Hs_WM1366.G007.LK","Hs_WM1382.G007.LK","Hs_WM239.G007.LK","Hs_WM266.G007.LK","Hs_WM35.G007.LK","Hs_WM45.1.G007.LK","Hs_WM793.G007.LK","Hs_WM852.G007.LK","Hs_WM9.G007.LK","Hs_WM983.G007.LK","Mm_G007LK","Mm_WNT_G007LK"
"RPS19",11.9713961664945,11.606670561299,11.6893116031576,11.946196852517,11.4703857485664,11.3180675708052,11.1382436570159,11.0519132311148,11.5257978746453,10.8321169588908,10.6636724551177,11.9896911261418,11.4846765174622,11.2342281197417,11.3944530966469,10.8437446760166,11.2653092463709,10.8211578544891,11.3941901176077,11.5648018322211
"RPL18A",11.7274100781256,10.8400587267368,10.9133467549594,11.3793288513463,10.5263604475959,11.0787737940855,10.5605930471694,10.6908700507183,10.8117392730448,10.6695086145321,9.84420352203334,11.6772438651875,10.574627721123,10.7812665898502,10.3950591029027,10.6138042096962,10.5405835667554,10.0519121056848,11.5502056663551,11.5245421816323
"CHCHD2",9.5936294185035,9.84386797199354,9.91898900489498,9.62515975938425,9.39153506817617,9.63236015691722,9.23738857876002,9.0729428970069,9.52876698080946,9.38276783460188,9.54068673653258,9.63255234433953,9.56133950971225,9.61729144852256,9.65316640216382,9.04630027689066,9.56643765246683,9.90595845013254,9.01405754589228,9.19083792810784
"RPL19",12.2738030237648,12.0333355573203,11.9178586681175,12.0729174044797,11.7063678910316,11.4760415552771,11.2592825703643,11.6924470721763,11.6762864180554,11.2990656416786,11.5866261388575,12.1620589630957,11.0857404637005,11.4775221723821,10.8577629674032,12.1110459811564,11.2016004295879,10.9064895875597,11.3971721022746,11.5501732640201
"PFN1",11.0400262015742,10.0762998363762,9.87741274066243,10.3703842990154,10.6054601437606,9.57659028913902,9.85555093753823,10.3469723122785,10.6441169075516,9.92224007873536,9.74886095470689,10.1379075900471,8.86173769308066,10.2626944450861,10.0959658760124,10.0362703965036,10.0730038673041,9.9700276849738,10.3539848339943,10.2630993932735
"RPL34",10.7335532404565,10.153907716204,10.1090514503086,10.8369933866919,10.4660287692185,9.89442188589311,9.42170309682351,9.54365785526135,10.4495834812584,9.54474889742567,9.80606841554447,10.479459011076,9.71295238336502,9.90741571764389,9.82154212549523,10.2912949112411,10.2667778930554,9.52061954175617,11.0008859909597,11.3038484538159
"HSPA8",11.379840905724,10.8961550513397,11.157587237832,11.2796274382555,10.1871127385112,11.2084549777915,10.8262301828235,11.3624072588619,11.2322528998559,11.0252020571531,11.6332757146539,10.6965113810269,10.2926924662713,9.22583182411927,11.1505350945797,11.3914252713891,10.460035758647,11.1445877015927,10.6531618765401,10.7586320438312
"RPS13",10.8676067778003,10.7339194925002,10.2480196541895,11.3708075700246,10.3852149262132,10.8264554534831,10.1383346921317,10.0672131396107,10.7497276313806,10.518088068384,10.4149815007038,10.7733084319553,10.5120881348169,9.82103169002254,10.2434639918068,10.708843079088,10.9677639581367,9.67601879616426,10.4253152359399,10.6051286023453
"ATP5F1B",10.9171831087723,10.6469837229421,10.6207897002713,10.2925560224434,10.8726140628789,9.90833243106829,10.4339846396005,10.5420134182517,10.5737895417738,12.0969194647749,10.5705990568222,10.517707833903,11.3095341035381,10.9225250456405,9.94594935195308,9.69064301465127,10.2081305172786,10.4682776703865,10.5016871563148,10.5283398467946
"GAPDH",13.5532795827756,12.6431903887022,12.46635290583,13.2523329343297,11.7149441574745,12.4646697881032,13.297890854196,12.697219768548,13.6766701838332,11.8305914867818,13.4348763039973,13.2291617879052,12.6615096621134,13.2333072501467,12.9479441498325,12.6313539326865,12.8114698216868,11.328652263669,-2.22686164277713,-3.32192809488736
